t,y,ypb,r,u
580.378,7.107566,7.102503,0.35,4
580.48,7.115162,7.107566,0.35,4
580.58,7.109736,7.115162,0.35,4
580.68,7.106843,7.109736,0.35,4
580.78,7.118779,7.106843,0.35,4
580.881,7.124204,7.118779,0.35,4
580.98,7.118417,7.124204,0.35,4
581.08,7.118055,7.118417,0.35,4
581.18,7.109736,7.118055,0.35,4
581.28,7.109013,7.109736,0.35,4
581.38,7.115524,7.109013,0.35,4
581.48,7.114077,7.115524,0.35,4
581.58,7.105758,7.114077,0.35,4
581.68,7.108652,7.105758,0.35,4
581.78,7.112992,7.108652,0.35,4
581.88,7.109375,7.112992,0.35,4
581.979,7.114077,7.109375,0.35,4
582.08,7.11046,7.114077,0.35,4
582.18,7.11046,7.11046,0.35,4
582.28,7.106843,7.11046,0.35,4
582.38,7.11263,7.106843,0.35,4
582.479,7.102141,7.11263,0.35,4
582.58,7.105396,7.102141,0.35,4
582.68,7.112992,7.105396,0.35,4
582.78,7.099609,7.112992,0.35,4
582.88,7.109736,7.099609,0.35,4
582.981,7.11263,7.109736,0.35,4
583.081,7.118779,7.11263,0.35,4
583.18,7.10612,7.118779,0.35,4
583.28,7.099247,7.10612,0.35,4
583.38,7.098163,7.099247,0.35,4
583.48,7.102864,7.098163,0.35,4
583.58,7.10395,7.102864,0.35,4
583.68,7.109375,7.10395,0.35,4
583.78,7.102864,7.109375,0.35,4
583.88,7.105396,7.102864,0.35,4
583.979,7.096354,7.105396,0.35,4
584.08,7.093099,7.096354,0.35,4
584.181,7.094184,7.093099,0.35,4
584.28,7.105035,7.094184,0.35,4
584.38,7.099247,7.105035,0.35,4
584.48,7.099247,7.099247,0.35,4
584.58,7.104311,7.099247,0.35,4
584.68,7.102503,7.104311,0.35,4
584.78,7.091652,7.102503,0.35,4
584.88,7.095269,7.091652,0.35,4
584.98,7.107928,7.095269,0.35,4
585.08,7.115162,7.107928,0.35,4
585.18,7.121311,7.115162,0.35,4
585.28,7.114077,7.121311,0.35,4
585.38,7.105758,7.114077,0.35,4
585.48,7.11263,7.105758,0.35,4
585.58,7.108652,7.11263,0.35,4
585.68,7.103226,7.108652,0.35,4
585.78,7.107205,7.103226,0.35,4
585.88,7.116247,7.107205,0.35,4
585.981,7.105758,7.116247,0.35,4
586.08,7.105396,7.105758,0.35,4
586.18,7.106482,7.105396,0.35,4
586.28,7.109375,7.106482,0.35,4
586.38,7.098886,7.109375,0.35,4
586.48,7.11046,7.098886,0.35,4
586.58,7.105758,7.11046,0.35,4
586.68,7.107205,7.105758,0.35,4
586.78,7.117694,7.107205,0.35,4
586.88,7.104673,7.117694,0.35,4
586.98,7.10395,7.104673,0.35,4
587.08,7.100333,7.10395,0.35,4
587.181,7.109375,7.100333,0.35,4
587.28,7.112992,7.109375,0.35,4
587.379,7.10612,7.112992,0.35,4
587.48,7.112268,7.10612,0.35,4
587.58,7.105758,7.112268,0.35,4
587.68,7.121672,7.105758,0.35,4
587.78,7.116971,7.121672,0.35,4
587.879,7.11046,7.116971,0.35,4
587.98,7.100694,7.11046,0.35,4
588.08,7.092737,7.100694,0.35,4
588.18,7.102503,7.092737,0.35,4
588.28,7.11046,7.102503,0.35,4
588.38,7.10395,7.11046,0.35,4
588.481,7.10395,7.10395,0.35,4
588.58,7.094184,7.10395,0.35,4
588.68,7.095993,7.094184,0.35,4
588.78,7.109013,7.095993,0.35,4
588.88,7.113715,7.109013,0.35,4
588.981,7.105758,7.113715,0.35,4
589.08,7.112992,7.105758,0.35,4
589.18,7.110098,7.112992,0.35,4
589.28,7.117332,7.110098,0.35,4
589.38,7.10612,7.117332,0.35,4
589.48,7.121311,7.10612,0.35,4
589.58,7.113715,7.121311,0.35,4
589.68,7.101418,7.113715,0.35,4
589.78,7.112992,7.101418,0.35,4
589.88,7.122034,7.112992,0.35,4
589.98,7.103588,7.122034,0.35,4
590.08,7.113353,7.103588,0.35,4
590.18,7.103588,7.113353,0.35,4
590.28,7.088035,7.103588,0.35,4
590.38,7.099971,7.088035,0.35,4
590.48,7.109375,7.099971,0.35,4
590.58,7.116247,7.109375,0.35,4
590.68,7.11263,7.116247,0.35,4
590.78,7.107566,7.11263,0.35,4
590.88,7.10612,7.107566,0.35,4
590.98,7.103588,7.10612,0.35,4
591.08,7.110822,7.103588,0.35,4
591.18,7.102864,7.110822,0.35,4
591.28,7.102141,7.102864,0.35,4
591.38,7.103588,7.102141,0.35,4
591.48,7.107928,7.103588,0.35,4
591.58,7.115524,7.107928,0.35,4
591.68,7.111907,7.115524,0.35,4
591.78,7.099609,7.111907,0.35,4
591.88,7.102503,7.099609,0.35,4
591.978,7.10395,7.102503,0.35,4
592.08,7.10829,7.10395,0.35,4
592.18,7.104311,7.10829,0.35,4
592.28,7.109736,7.104311,0.35,4
592.38,7.103226,7.109736,0.35,4
592.48,7.107205,7.103226,0.35,4
592.58,7.100333,7.107205,0.35,4
592.681,7.094184,7.100333,0.35,4
592.78,7.104673,7.094184,0.35,4
592.88,7.111545,7.104673,0.35,4
592.98,7.104311,7.111545,0.35,4
593.08,7.103226,7.104311,0.35,4
593.181,7.105035,7.103226,0.35,4
593.28,7.108652,7.105035,0.35,4
593.38,7.110098,7.108652,0.35,4
593.48,7.111907,7.110098,0.35,4
593.58,7.113715,7.111907,0.35,4
593.68,7.114077,7.113715,0.35,4
593.78,7.112992,7.114077,0.35,4
593.88,7.109375,7.112992,0.35,4
593.981,7.106482,7.109375,0.35,4
594.08,7.119864,7.106482,0.35,4
594.18,7.109375,7.119864,0.35,4
594.28,7.116247,7.109375,0.35,4
594.38,7.126736,7.116247,0.35,4
594.481,7.113353,7.126736,0.35,4
594.58,7.111545,7.113353,0.35,4
594.68,7.109013,7.111545,0.35,4
594.78,7.110822,7.109013,0.35,4
594.88,7.118055,7.110822,0.35,4
594.98,7.117694,7.118055,0.35,4
595.08,7.117694,7.117694,0.35,4
595.18,7.117694,7.117694,0.35,4
595.28,7.116609,7.117694,0.35,4
595.38,7.109375,7.116609,0.35,4
595.48,7.106843,7.109375,0.35,4
595.58,7.10612,7.106843,0.35,4
595.68,7.103226,7.10612,0.35,4
595.78,7.105758,7.103226,0.35,4
595.88,7.112268,7.105758,0.35,4
595.98,7.112992,7.112268,0.35,4
596.079,7.119864,7.112992,0.35,4
596.181,7.114439,7.119864,0.35,4
596.28,7.11046,7.114439,0.35,4
596.38,7.11046,7.11046,0.35,4
596.48,7.116609,7.11046,0.35,4
596.578,7.116247,7.116609,0.35,4
596.681,7.119864,7.116247,0.35,4
596.78,7.113715,7.119864,0.35,4
596.88,7.107205,7.113715,0.35,4
596.98,7.118417,7.107205,0.35,4
597.079,7.109736,7.118417,0.35,4
597.18,7.109736,7.109736,0.35,4
597.28,7.109375,7.109736,0.35,4
597.38,7.121672,7.109375,0.35,4
597.481,7.118055,7.121672,0.35,4
597.58,7.113715,7.118055,0.35,4
597.68,7.110098,7.113715,0.35,4
597.78,7.112268,7.110098,0.35,4
597.88,7.105396,7.112268,0.35,4
597.98,7.124566,7.105396,0.35,4
598.08,7.120225,7.124566,0.35,4
598.18,7.106482,7.120225,0.35,4
598.28,7.099609,7.106482,0.35,4
598.38,7.098163,7.099609,0.35,4
598.48,7.105758,7.098163,0.35,4
598.58,7.110098,7.105758,0.35,4
598.68,7.103226,7.110098,0.35,4
598.78,7.113715,7.103226,0.35,4
598.88,7.106482,7.113715,0.35,4
598.98,7.11263,7.106482,0.35,4
599.08,7.100333,7.11263,0.35,4
599.181,7.107205,7.100333,0.35,4
599.28,7.099609,7.107205,0.35,4
599.38,7.110822,7.099609,0.35,4
599.48,7.126374,7.110822,0.35,4
599.58,7.125651,7.126374,0.35,4
599.68,7.119502,7.125651,0.35,4
599.78,7.106482,7.119502,0.35,4
599.88,7.114439,7.106482,0.35,4
599.98,7.115162,7.114439,0.35,4
600.08,7.11263,7.115162,0.35,4
600.18,7.119864,7.115162,0.35,5.326931
600.28,7.133246,7.115162,0.35,5.364567
600.38,7.13397,7.115162,0.35,5.37773
600.48,7.139757,7.115162,0.35,5.43608
600.58,7.135417,7.115162,0.35,5.475238
600.681,7.132523,7.115162,0.35,5.551449
600.78,7.137587,7.115162,0.35,5.623013
600.88,7.140119,7.115162,0.35,5.665159
600.98,7.140119,7.115162,0.35,5.715902
601.079,7.151331,7.115162,0.35,5.775711
601.18,7.163267,7.115162,0.35,5.793315
601.28,7.173394,7.115162,0.35,5.806134
601.38,7.16833,7.115162,0.35,5.823563
601.48,7.16833,7.115162,0.35,5.896309
601.58,7.174479,7.115162,0.35,5.950926
601.68,7.183521,7.115162,0.35,5.982399
601.779,7.205223,7.115162,0.35,6.001849
601.88,7.208478,7.115162,0.35,5.971988
601.98,7.224392,7.115162,0.35,6.007563
602.08,7.233073,7.115162,0.35,5.994891
602.18,7.238498,7.115162,0.35,6.00652
602.278,7.250072,7.115162,0.35,6.028803
602.38,7.262732,7.115162,0.35,6.026945
602.481,7.260561,7.115162,0.35,6.018871
602.58,7.277199,7.115162,0.35,6.064288
602.68,7.282986,7.115162,0.35,6.03931
602.78,7.289858,7.115162,0.35,6.052112
602.88,7.305411,7.115162,0.35,6.059767
602.98,7.307581,7.115162,0.35,6.033482
603.08,7.326389,7.115162,0.35,6.054708
603.18,7.327474,7.115162,0.35,6.012909
603.28,7.335069,7.115162,0.35,6.034361
603.381,7.345558,7.115162,0.35,6.031106
603.48,7.35026,7.115162,0.35,6.015562
603.58,7.354239,7.115162,0.35,6.019871
603.68,7.364005,7.115162,0.35,6.026036
603.78,7.36943,7.115162,0.35,6.009688
603.88,7.385344,7.115162,0.35,6.00788
603.98,7.405961,7.115162,0.35,5.965594
604.08,7.410663,7.115162,0.35,5.90268
604.18,7.425492,7.115162,0.35,5.895875
604.279,7.434896,7.115162,0.35,5.850086
604.38,7.444661,7.115162,0.35,5.82199
604.48,7.445023,7.115162,0.35,5.790801
604.58,7.455873,7.115162,0.35,5.793211
604.68,7.456959,7.115162,0.35,5.756075
604.779,7.47215,7.115162,0.35,5.753699
604.88,7.484447,7.115162,0.35,5.69803
604.98,7.491681,7.115162,0.35,5.650457
605.08,7.508319,7.115162,0.35,5.619679
605.18,7.511212,7.115162,0.35,5.552176
605.28,7.511574,7.115162,0.35,5.533343
605.38,7.510489,7.115162,0.35,5.52351
605.48,7.528935,7.115162,0.35,5.519053
605.58,7.539424,7.115162,0.35,5.441282
605.68,7.538339,7.115162,0.35,5.390068
605.78,7.549913,7.115162,0.35,5.380486
605.88,7.554253,7.115162,0.35,5.323458
605.981,7.569444,7.115162,0.35,5.291528
606.08,7.577763,7.115162,0.35,5.217956
606.18,7.582103,7.115162,0.35,5.167455
606.28,7.587529,7.115162,0.35,5.1304
606.38,7.600188,7.115162,0.35,5.088462
606.48,7.596933,7.115162,0.35,5.018297
606.58,7.594401,7.115162,0.35,5.005704
606.68,7.605975,7.115162,0.35,4.990989
606.78,7.625144,7.115162,0.35,4.923643
606.879,7.621889,7.115162,0.35,4.82558
606.98,7.625144,7.115162,0.35,4.808397
607.08,7.635633,7.115162,0.35,4.767305
607.18,7.64142,7.115162,0.35,4.698388
607.28,7.632017,7.115162,0.35,4.64524
607.38,7.640697,7.115162,0.35,4.648204
607.48,7.649378,7.115162,0.35,4.584829
607.58,7.638165,7.115162,0.35,4.519856
607.68,7.63925,7.115162,0.35,4.528164
607.78,7.646122,7.115162,0.35,4.492248
607.88,7.647931,7.115162,0.35,4.434349
607.98,7.64142,7.115162,0.35,4.394245
608.08,7.643591,7.115162,0.35,4.385121
608.18,7.639974,7.115162,0.35,4.34452
608.28,7.653357,7.115162,0.35,4.325305
608.38,7.643952,7.115162,0.35,4.242766
608.48,7.651909,7.115162,0.35,4.243536
608.58,7.646846,7.115162,0.35,4.180688
608.68,7.642144,7.115162,0.35,4.165385
608.78,7.638165,7.115162,0.35,4.149654
608.88,7.63491,7.115162,0.35,4.132064
608.98,7.63274,7.115162,0.35,4.112484
609.08,7.627676,7.115162,0.35,4.089419
609.18,7.625144,7.115162,0.35,4.077643
609.28,7.626591,7.115162,0.35,4.057271
609.38,7.619719,7.115162,0.35,4.022389
609.48,7.62406,7.115162,0.35,4.018553
609.58,7.620442,7.115162,0.35,3.973776
609.68,7.609953,7.115162,0.35,3.958154
609.78,7.602358,7.115162,0.35,3.969063
609.88,7.599464,7.115162,0.35,3.971011
609.98,7.599464,7.115162,0.35,3.956658
610.08,7.596933,7.115162,0.35,3.931947
610.18,7.588252,7.115162,0.35,3.916764
610.28,7.582103,7.115162,0.35,3.925192
610.38,7.565827,7.115162,0.35,3.925688
610.48,7.571976,7.115162,0.35,3.965433
610.58,7.572338,7.115162,0.35,3.923767
610.679,7.569806,7.115162,0.35,3.902752
610.78,7.559317,7.115162,0.35,3.89256
610.88,7.551722,7.115162,0.35,3.912786
610.98,7.543764,7.115162,0.35,3.924052
611.08,7.546296,7.115162,0.35,3.938076
611.181,7.529658,7.115162,0.35,3.914083
611.28,7.514829,7.115162,0.35,3.961779
611.38,7.518446,7.115162,0.35,4.005729
611.48,7.523148,7.115162,0.35,3.982976
611.58,7.511212,7.115162,0.35,3.955473
611.679,7.511574,7.115162,0.35,3.98973
611.78,7.501808,7.115162,0.35,3.979896
611.88,7.492043,7.115162,0.35,4.008114
611.98,7.485532,7.115162,0.35,4.038129
612.08,7.499277,7.115162,0.35,4.057688
612.18,7.492043,7.115162,0.35,4.002206
612.28,7.483724,7.115162,0.35,4.023158
612.381,7.481192,7.115162,0.35,4.049524
612.481,7.466724,7.115162,0.35,4.055637
612.58,7.461299,7.115162,0.35,4.107144
612.679,7.466363,7.115162,0.35,4.127278
612.78,7.451172,7.115162,0.35,4.108928
612.88,7.446108,7.115162,0.35,4.165886
612.98,7.449363,7.115162,0.35,4.187521
613.08,7.434534,7.115162,0.35,4.178774
613.181,7.434172,7.115162,0.35,4.237498
613.28,7.426577,7.115162,0.35,4.244496
613.381,7.426215,7.115162,0.35,4.278788
613.48,7.424768,7.115162,0.35,4.287248
613.58,7.421152,7.115162,0.35,4.29986
613.68,7.42296,7.115162,0.35,4.320906
613.78,7.421152,7.115162,0.35,4.322197
613.88,7.413556,7.115162,0.35,4.336769
613.98,7.407769,7.115162,0.35,4.373456
614.08,7.406322,7.115162,0.35,4.404734
614.18,7.404514,7.115162,0.35,4.420741
614.28,7.412471,7.115162,0.35,4.438374
614.38,7.401258,7.115162,0.35,4.419582
614.48,7.391855,7.115162,0.35,4.471481
614.581,7.388599,7.115162,0.35,4.518635
614.68,7.387153,7.115162,0.35,4.544376
614.78,7.37594,7.115162,0.35,4.56391
614.881,7.390046,7.115162,0.35,4.620466
614.98,7.385706,7.115162,0.35,4.583789
615.08,7.384259,7.115162,0.35,4.613947
615.18,7.371238,7.115162,0.35,4.634012
615.279,7.379919,7.115162,0.35,4.697909
615.38,7.384259,7.115162,0.35,4.682517
615.48,7.381727,7.115162,0.35,4.681865
615.58,7.387876,7.115162,0.35,4.706282
615.68,7.397642,7.115162,0.35,4.698489
615.78,7.390046,7.115162,0.35,4.675952
615.88,7.400535,7.115162,0.35,4.716966
615.98,7.395472,7.115162,0.35,4.691306
616.08,7.395472,7.115162,0.35,4.722257
616.18,7.39728,7.115162,0.35,4.73508
616.28,7.39511,7.115162,0.35,4.741096
616.381,7.39511,7.115162,0.35,4.761755
616.48,7.384621,7.115162,0.35,4.774645
616.58,7.390769,7.115162,0.35,4.827015
616.68,7.39728,7.115162,0.35,4.81869
616.781,7.388961,7.115162,0.35,4.807874
616.88,7.383897,7.115162,0.35,4.851675
616.98,7.379557,7.115162,0.35,4.884757
617.081,7.37594,7.115162,0.35,4.916046
617.18,7.395472,7.115162,0.35,4.945411
617.28,7.407045,7.115162,0.35,4.888312
617.38,7.410663,7.115162,0.35,4.857572
617.48,7.404514,7.115162,0.35,4.85465
617.58,7.407045,7.115162,0.35,4.887821
617.681,7.402344,7.115162,0.35,4.889452
617.78,7.404875,7.115162,0.35,4.917842
617.88,7.414279,7.115162,0.35,4.919872
617.979,7.409577,7.115162,0.35,4.895567
618.08,7.395833,7.115162,0.35,4.922628
618.18,7.407769,7.115162,0.35,4.98459
618.28,7.414279,7.115162,0.35,4.952418
618.38,7.413918,7.115162,0.35,4.938474
618.481,7.415726,7.115162,0.35,4.949199
618.58,7.429832,7.115162,0.35,4.95182
618.68,7.434534,7.115162,0.35,4.907822
618.78,7.430555,7.115162,0.35,4.896624
618.88,7.435981,7.115162,0.35,4.917235
618.98,7.441406,7.115162,0.35,4.903182
619.08,7.445746,7.115162,0.35,4.88813
619.18,7.450087,7.115162,0.35,4.876164
619.28,7.45515,7.115162,0.35,4.8634
619.38,7.454427,7.115162,0.35,4.847115
619.48,7.445746,7.115162,0.35,4.85168
619.58,7.454427,7.115162,0.35,4.886328
619.68,7.455512,7.115162,0.35,4.857227
619.778,7.459852,7.115162,0.35,4.855118
619.88,7.464554,7.115162,0.35,4.840557
619.98,7.457321,7.115162,0.35,4.823835
620.08,7.465639,7.115162,0.35,4.851174
620.18,7.47649,7.115162,0.35,4.821307
620.28,7.476129,7.115162,0.35,4.780376
620.381,7.478299,7.115162,0.35,4.779652
620.48,7.471065,7.115162,0.35,4.769466
620.58,7.472873,7.115162,0.35,4.794278
620.68,7.47432,7.115162,0.35,4.786384
620.779,7.479745,7.115162,0.35,4.77952
620.88,7.471065,7.115162,0.35,4.757413
620.98,7.485532,7.115162,0.35,4.787405
621.08,7.485532,7.115162,0.35,4.731862
621.18,7.47649,7.115162,0.35,4.728114
621.28,7.483724,7.115162,0.35,4.758401
621.38,7.484447,7.115162,0.35,4.729089
621.479,7.488426,7.115162,0.35,4.722951
621.58,7.490596,7.115162,0.35,4.704427
621.68,7.496745,7.115162,0.35,4.691978
621.78,7.495298,7.115162,0.35,4.664154
621.881,7.49566,7.115162,0.35,4.663788
621.979,7.503978,7.115162,0.35,4.656881
622.08,7.498915,7.115162,0.35,4.619959
622.18,7.506149,7.115162,0.35,4.631876
622.28,7.504702,7.115162,0.35,4.598436
622.38,7.50651,7.115162,0.35,4.596342
622.48,7.49783,7.115162,0.35,4.582259
622.58,7.513744,7.115162,0.35,4.607323
622.68,7.513382,7.115162,0.35,4.541412
622.78,7.501447,7.115162,0.35,4.533834
622.88,7.492043,7.115162,0.35,4.569887
622.98,7.49566,7.115162,0.35,4.598608
623.08,7.505064,7.115162,0.35,4.580047
623.18,7.50868,7.115162,0.35,4.539039
623.28,7.509766,7.115162,0.35,4.518084
623.38,7.508319,7.115162,0.35,4.505991
623.48,7.508319,7.115162,0.35,4.50323
623.58,7.507957,7.115162,0.35,4.495289
623.68,7.502893,7.115162,0.35,4.48871
623.78,7.510127,7.115162,0.35,4.499895
623.88,7.506149,7.115162,0.35,4.465725
623.98,7.505064,7.115162,0.35,4.472425
624.08,7.494575,7.115162,0.35,4.468969
624.18,7.502532,7.115162,0.35,4.501108
624.28,7.508319,7.115162,0.35,4.465745
624.38,7.50217,7.115162,0.35,4.437086
624.48,7.494936,7.115162,0.35,4.452289
624.58,7.505064,7.115162,0.35,4.472709
624.68,7.503978,7.115162,0.35,4.42911
624.781,7.498915,7.115162,0.35,4.425853
624.88,7.498553,7.115162,0.35,4.43777
624.98,7.496383,7.115162,0.35,4.43292
625.078,7.489511,7.115162,0.35,4.434944
625.18,7.502532,7.115162,0.35,4.455067
625.28,7.492043,7.115162,0.35,4.401577
625.38,7.500361,7.115162,0.35,4.434182
625.48,7.503617,7.115162,0.35,4.397923
625.58,7.486256,7.115162,0.35,4.379193
625.681,7.473235,7.115162,0.35,4.437465
625.78,7.479745,7.115162,0.35,4.482594
625.879,7.490596,7.115162,0.35,4.456603
625.98,7.486618,7.115162,0.35,4.413079
626.08,7.476852,7.115162,0.35,4.423373
626.18,7.478299,7.115162,0.35,4.456183
626.28,7.483,7.115162,0.35,4.448586
626.38,7.483,7.115162,0.35,4.428473
626.48,7.480469,7.115162,0.35,4.42519
626.58,7.47866,7.115162,0.35,4.431437
626.68,7.479745,7.115162,0.35,4.435428
626.78,7.481192,7.115162,0.35,4.428859
626.88,7.468533,7.115162,0.35,4.42073
626.98,7.463469,7.115162,0.35,4.465429
627.08,7.464192,7.115162,0.35,4.48387
627.179,7.470703,7.115162,0.35,4.481459
627.28,7.472511,7.115162,0.35,4.457131
627.38,7.469618,7.115162,0.35,4.449306
627.48,7.479022,7.115162,0.35,4.458844
627.58,7.480469,7.115162,0.35,4.422626
627.679,7.470703,7.115162,0.35,4.414631
627.78,7.47215,7.115162,0.35,4.448572
627.88,7.459852,7.115162,0.35,4.442107
627.98,7.471065,7.115162,0.35,4.48711
628.08,7.463108,7.115162,0.35,4.445883
628.18,7.464192,7.115162,0.35,4.474748
628.28,7.473235,7.115162,0.35,4.471042
628.38,7.47215,7.115162,0.35,4.437185
628.48,7.46998,7.115162,0.35,4.439783
628.58,7.471065,7.115162,0.35,4.446666
628.68,7.46781,7.115162,0.35,4.441696
628.78,7.462746,7.115162,0.35,4.452861
628.88,7.463831,7.115162,0.35,4.471435
628.98,7.468894,7.115162,0.35,4.467795
629.08,7.469618,7.115162,0.35,4.44898
629.18,7.484809,7.115162,0.35,4.445571
629.28,7.494936,7.115162,0.35,4.387572
629.381,7.477937,7.115162,0.35,4.345839
629.48,7.469618,7.115162,0.35,4.404345
629.58,7.467086,7.115162,0.35,4.433307
629.68,7.460938,7.115162,0.35,4.442016
629.78,7.461299,7.115162,0.35,4.464806
629.88,7.459491,7.115162,0.35,4.464222
629.98,7.462746,7.115162,0.35,4.471739
630.08,7.475405,7.115162,0.35,4.460531
630.181,7.483362,7.115162,0.35,4.413327
630.28,7.469256,7.115162,0.35,4.381491
630.378,7.462022,7.115162,0.35,4.431236
630.48,7.459852,7.115162,0.35,4.457712
630.58,7.472511,7.115162,0.35,4.466458
630.68,7.462746,7.115162,0.35,4.419786
630.78,7.461299,7.115162,0.35,4.455192
630.88,7.463108,7.115162,0.35,4.461082
630.981,7.465278,7.115162,0.35,4.454985
631.08,7.46998,7.115162,0.35,4.447194
631.18,7.458044,7.115162,0.35,4.429474
631.28,7.443214,7.115162,0.35,4.473514
631.38,7.449725,7.115162,0.35,4.530643
631.48,7.452619,7.115162,0.35,4.510174
631.581,7.456959,7.115162,0.35,4.502124
631.68,7.456235,7.115162,0.35,4.488095
631.78,7.460576,7.115162,0.35,4.492327
631.88,7.459491,7.115162,0.35,4.477633
631.98,7.458405,7.115162,0.35,4.482561
632.08,7.458044,7.115162,0.35,4.487689
632.18,7.450087,7.115162,0.35,4.490293
632.28,7.45515,7.115162,0.35,4.521554
632.38,7.456959,7.115162,0.35,4.505269
632.48,7.451895,7.115162,0.35,4.500303
632.58,7.447555,7.115162,0.35,4.520872
632.68,7.45298,7.115162,0.35,4.539649
632.78,7.446832,7.115162,0.35,4.522469
632.88,7.452257,7.115162,0.35,4.547853
632.98,7.457321,7.115162,0.35,4.530806
633.08,7.45081,7.115162,0.35,4.51412
633.18,7.44647,7.115162,0.35,4.540069
633.28,7.461299,7.115162,0.35,4.559046
633.381,7.444661,7.115162,0.35,4.506669
633.48,7.442853,7.115162,0.35,4.570004
633.58,7.447555,7.115162,0.35,4.580582
633.68,7.448278,7.115162,0.35,4.566988
633.78,7.443214,7.115162,0.35,4.567505
633.88,7.440321,7.115162,0.35,4.589673
633.98,7.434534,7.115162,0.35,4.604602
634.08,7.443214,7.115162,0.35,4.630955
634.18,7.438513,7.115162,0.35,4.603917
634.28,7.447193,7.115162,0.35,4.625652
634.381,7.44213,7.115162,0.35,4.597883
634.48,7.4443,7.115162,0.35,4.620248
634.58,7.436342,7.115162,0.35,4.616318
634.68,7.438513,7.115162,0.35,4.650109
634.78,7.438151,7.115162,0.35,4.647242
634.88,7.453703,7.115162,0.35,4.653507
634.98,7.449725,7.115162,0.35,4.599937
635.08,7.443576,7.115162,0.35,4.61702
635.181,7.440683,7.115162,0.35,4.643004
635.28,7.447555,7.115162,0.35,4.657867
635.38,7.44864,7.115162,0.35,4.636505
635.48,7.437428,7.115162,0.35,4.635661
635.58,7.440321,7.115162,0.35,4.680904
635.68,7.459129,7.115162,0.35,4.675117
635.78,7.463831,7.115162,0.35,4.608894
635.881,7.444661,7.115162,0.35,4.592306
635.98,7.449363,7.115162,0.35,4.664706
636.08,7.449002,7.115162,0.35,4.650779
636.18,7.452619,7.115162,0.35,4.655046
636.279,7.458044,7.115162,0.35,4.644406
636.38,7.45298,7.115162,0.35,4.626293
636.48,7.451533,7.115162,0.35,4.646664
636.58,7.462384,7.115162,0.35,4.65435
636.68,7.463831,7.115162,0.35,4.616015
636.78,7.453342,7.115162,0.35,4.611081
636.88,7.451172,7.115162,0.35,4.650806
636.98,7.464192,7.115162,0.35,4.66115
637.08,7.464554,7.115162,0.35,4.614715
637.18,7.464554,7.115162,0.35,4.613531
637.28,7.460576,7.115162,0.35,4.613643
637.38,7.461299,7.115162,0.35,4.62873
637.48,7.454427,7.115162,0.35,4.626851
637.58,7.461299,7.115162,0.35,4.653429
637.68,7.460214,7.115162,0.35,4.629538
637.78,7.455512,7.115162,0.35,4.634331
637.88,7.468533,7.115162,0.35,4.65294
637.98,7.462022,7.115162,0.35,4.605705
638.08,7.468171,7.115162,0.35,4.629591
638.18,7.456597,7.115162,0.35,4.607025
638.28,7.454065,7.115162,0.35,4.650034
638.38,7.466001,7.115162,0.35,4.661141
638.48,7.471788,7.115162,0.35,4.618257
638.58,7.460214,7.115162,0.35,4.596321
638.68,7.461299,7.115162,0.35,4.638665
638.78,7.455512,7.115162,0.35,4.635492
638.88,7.465278,7.115162,0.35,4.657985
638.98,7.470703,7.115162,0.35,4.623003
639.08,7.463469,7.115162,0.35,4.60256
639.18,7.456235,7.115162,0.35,4.628769
639.279,7.453703,7.115162,0.35,4.656308
639.38,7.469618,7.115162,0.35,4.667481
639.48,7.474681,7.115162,0.35,4.609688
639.58,7.468894,7.115162,0.35,4.589808
639.68,7.462746,7.115162,0.35,4.609839
639.78,7.470341,7.115162,0.35,4.632296
639.878,7.471065,7.115162,0.35,4.604151
639.98,7.46998,7.115162,0.35,4.600475
640.08,7.468171,7.115162,0.35,4.603473
640.18,7.463469,7.115162,0.35,4.609394
640.28,7.468533,7.115162,0.35,4.626539
640.38,7.470341,7.115162,0.35,4.60779
640.48,7.47649,7.115162,0.35,4.600363
640.58,7.468171,7.115162,0.35,4.576266
640.68,7.471426,7.115162,0.35,4.605494
640.781,7.468171,7.115162,0.35,4.592687
640.88,7.469618,7.115162,0.35,4.603787
640.981,7.462746,7.115162,0.35,4.597788
641.08,7.464192,7.115162,0.35,4.622835
641.18,7.467086,7.115162,0.35,4.617835
641.28,7.468533,7.115162,0.35,4.60712
641.378,7.480107,7.115162,0.35,4.601321
641.48,7.479745,7.115162,0.35,4.557137
641.58,7.47866,7.115162,0.35,4.555747
641.68,7.471426,7.115162,0.35,4.557149
641.78,7.471426,7.115162,0.35,4.581892
641.88,7.478299,7.115162,0.35,4.58074
641.981,7.480469,7.115162,0.35,4.55372
642.08,7.481554,7.115162,0.35,4.543135
642.181,7.474681,7.115162,0.35,4.536235
642.28,7.472511,7.115162,0.35,4.559086
