t,r_l,r_g,r_gf,snimac1,y_pb,u,u_g,u_l,u_pb,active_g,Ki_l,Kp_l,Ts,vent
674.111999,0.410000,4.488400,4.488412,5.043294,4.605701,2.432775,0.000000,2.432775,1.595535,0,1.480000,2.770000,0.100000,6.000000
674.212036,0.410000,4.488400,4.488412,5.013902,4.605701,2.510108,0.000000,2.510108,1.595535,0,1.480000,2.770000,0.100004,6.000000
674.312011,0.410000,4.488400,4.488412,4.994306,4.605701,2.564654,0.000000,2.564654,1.595535,0,1.480000,2.770000,0.100004,6.000000
674.412048,0.410000,4.488400,4.488412,4.994306,4.605701,2.567821,0.000000,2.567821,1.595535,0,1.480000,2.770000,0.100000,6.000000
674.512023,0.410000,4.488400,4.488412,5.033497,4.605701,2.462429,0.000000,2.462429,1.595535,0,1.480000,2.770000,0.100000,6.000000
674.612060,0.410000,4.488400,4.488412,5.033497,4.605701,2.459795,0.000000,2.459795,1.595535,0,1.480000,2.770000,0.100000,6.000000
674.711975,0.410000,4.488400,4.488412,5.062888,4.605701,2.375748,0.000000,2.375748,1.595535,0,1.480000,2.770000,0.100000,6.000000
674.812011,0.410000,4.488400,4.488412,5.013902,4.605701,2.504456,0.000000,2.504456,1.595535,0,1.480000,2.770000,0.100000,6.000000
674.911987,0.410000,4.488400,4.488412,5.004104,4.605701,2.531862,0.000000,2.531862,1.595535,0,1.480000,2.770000,0.100000,6.000000
675.012023,0.410000,4.488400,4.488412,5.013902,4.605701,2.506438,0.000000,2.506438,1.595535,0,1.480000,2.770000,0.100004,6.000000
675.111999,0.410000,4.488400,4.488412,5.033497,4.605701,2.452426,0.000000,2.452426,1.595535,0,1.480000,2.770000,0.100004,6.000000
675.212036,0.410000,4.488400,4.488412,5.062888,4.605701,2.368380,0.000000,2.368380,1.595535,0,1.480000,2.770000,0.100000,6.000000
675.312011,0.410000,4.488400,4.488412,5.013902,4.605701,2.497087,0.000000,2.497087,1.595535,0,1.480000,2.770000,0.100004,6.000000
675.412048,0.410000,4.488400,4.488412,5.023700,4.605701,2.470213,0.000000,2.470213,1.595535,0,1.480000,2.770000,0.100000,6.000000
675.512023,0.410000,4.488400,4.488412,5.033497,4.605701,2.441891,0.000000,2.441891,1.595535,0,1.480000,2.770000,0.100000,6.000000
675.612060,0.410000,4.488400,4.488412,4.994306,4.605701,2.547816,0.000000,2.547816,1.595535,0,1.480000,2.770000,0.100000,6.000000
675.711975,0.410000,4.488400,4.488412,5.053091,4.605701,2.388148,0.000000,2.388148,1.595535,0,1.480000,2.770000,0.100000,6.000000
675.812011,0.410000,4.488400,4.488412,5.043294,4.605701,2.409752,0.000000,2.409752,1.595535,0,1.480000,2.770000,0.100000,6.000000
675.911987,0.410000,4.488400,4.488412,5.023700,4.605701,2.459944,0.000000,2.459944,1.595535,0,1.480000,2.770000,0.100004,6.000000
676.012023,0.410000,4.488400,4.488412,5.013902,4.605701,2.485901,0.000000,2.485901,1.595535,0,1.480000,2.770000,0.100000,6.000000
676.111999,0.410000,4.488400,4.488412,5.023700,4.605701,2.459027,0.000000,2.459027,1.595535,0,1.480000,2.770000,0.100000,6.000000
676.212036,0.410000,4.488400,4.488412,5.033497,4.605701,2.430705,0.000000,2.430705,1.595535,0,1.480000,2.770000,0.100000,6.000000
676.312011,0.410000,4.488400,4.488412,5.043294,4.605701,2.400933,0.000000,2.400933,1.595535,0,1.480000,2.770000,0.100000,6.000000
676.412048,0.410000,4.488400,4.488412,5.033497,4.605701,2.423988,0.000000,2.423988,1.595535,0,1.480000,2.770000,0.100000,6.000000
676.512023,0.410000,4.488400,4.488412,5.013902,4.605701,2.475632,0.000000,2.475632,1.595535,0,1.480000,2.770000,0.100004,6.000000
676.612060,0.410000,4.488400,4.488412,5.013902,4.605701,2.475898,0.000000,2.475898,1.595535,0,1.480000,2.770000,0.100000,6.000000
676.712036,0.410000,4.488400,4.488412,5.004104,4.605701,2.503304,0.000000,2.503304,1.595535,0,1.480000,2.770000,0.100004,6.000000
676.812011,0.410000,4.488400,4.488412,5.033497,4.605701,2.423603,0.000000,2.423603,1.595535,0,1.480000,2.770000,0.100004,6.000000
676.912048,0.410000,4.488400,4.488412,5.043294,4.605701,2.393831,0.000000,2.393831,1.595535,0,1.480000,2.770000,0.100004,6.000000
677.012023,0.410000,4.488400,4.488412,5.004104,4.605701,2.498303,0.000000,2.498303,1.595535,0,1.480000,2.770000,0.100000,6.000000
677.112060,0.410000,4.488400,4.488412,5.004104,4.605701,2.500019,0.000000,2.500019,1.595535,0,1.480000,2.770000,0.100000,6.000000
677.212036,0.410000,4.488400,4.488412,5.004104,4.605701,2.501735,0.000000,2.501735,1.595535,0,1.480000,2.770000,0.100000,6.000000
677.312072,0.410000,4.488400,4.488412,5.004104,4.605701,2.503452,0.000000,2.503452,1.595535,0,1.480000,2.770000,0.100000,6.000000
677.412048,0.410000,4.488400,4.488412,5.053091,4.605701,2.369474,0.000000,2.369474,1.595535,0,1.480000,2.770000,0.100004,6.000000
677.512084,0.410000,4.488400,4.488412,5.043294,4.605701,2.391078,0.000000,2.391078,1.595535,0,1.480000,2.770000,0.100004,6.000000
677.612060,0.410000,4.488400,4.488412,5.013902,4.605701,2.468411,0.000000,2.468411,1.595535,0,1.480000,2.770000,0.100004,6.000000
677.712036,0.410000,4.488400,4.488412,5.004104,4.605701,2.495816,0.000000,2.495816,1.595535,0,1.480000,2.770000,0.100004,6.000000
677.812011,0.410000,4.488400,4.488412,5.004104,4.605701,2.497533,0.000000,2.497533,1.595535,0,1.480000,2.770000,0.100004,6.000000
677.912048,0.410000,4.488400,4.488412,5.043294,4.605701,2.390693,0.000000,2.390693,1.595535,0,1.480000,2.770000,0.100000,6.000000
678.012023,0.410000,4.488400,4.488412,5.043294,4.605701,2.386610,0.000000,2.386610,1.595535,0,1.480000,2.770000,0.100000,6.000000
678.112060,0.410000,4.488400,4.488412,5.033497,4.605701,2.409664,0.000000,2.409664,1.595535,0,1.480000,2.770000,0.100004,6.000000
678.212097,0.410000,4.488400,4.488412,5.004104,4.605701,2.488448,0.000000,2.488448,1.595535,0,1.480000,2.770000,0.100004,6.000000
678.312072,0.410000,4.488400,4.488412,5.013902,4.605701,2.463025,0.000000,2.463025,1.595535,0,1.480000,2.770000,0.100000,6.000000
678.412109,0.410000,4.488400,4.488412,5.004104,4.605701,2.490431,0.000000,2.490431,1.595535,0,1.480000,2.770000,0.100000,6.000000
678.512084,0.410000,4.488400,4.488412,5.043294,4.605701,2.383591,0.000000,2.383591,1.595535,0,1.480000,2.770000,0.100000,6.000000
678.612121,0.410000,4.488400,4.488412,5.043294,4.605701,2.379507,0.000000,2.379507,1.595535,0,1.480000,2.770000,0.100004,6.000000
678.712036,0.410000,4.488400,4.488412,5.004104,4.605701,2.483979,0.000000,2.483979,1.595535,0,1.480000,2.770000,0.100004,6.000000
678.812072,0.410000,4.488400,4.488412,5.004104,4.605701,2.485696,0.000000,2.485696,1.595535,0,1.480000,2.770000,0.100004,6.000000
678.912048,0.410000,4.488400,4.488412,5.013902,4.605701,2.460273,0.000000,2.460273,1.595535,0,1.480000,2.770000,0.100000,6.000000
679.012084,0.410000,4.488400,4.488412,5.013902,4.605701,2.460539,0.000000,2.460539,1.595535,0,1.480000,2.770000,0.100000,6.000000
679.112060,0.410000,4.488400,4.488412,5.033497,4.605701,2.406527,0.000000,2.406527,1.595535,0,1.480000,2.770000,0.100000,6.000000
679.212097,0.410000,4.488400,4.488412,5.023700,4.605701,2.431031,0.000000,2.431031,1.595535,0,1.480000,2.770000,0.100000,6.000000
679.312072,0.410000,4.488400,4.488412,5.004104,4.605701,2.484127,0.000000,2.484127,1.595535,0,1.480000,2.770000,0.100004,6.000000
679.412109,0.410000,4.488400,4.488412,4.994306,4.605701,2.512984,0.000000,2.512984,1.595535,0,1.480000,2.770000,0.100000,6.000000
679.512084,0.410000,4.488400,4.488412,5.004104,4.605701,2.489010,0.000000,2.489010,1.595535,0,1.480000,2.770000,0.100000,6.000000
679.612121,0.410000,4.488400,4.488412,5.033497,4.605701,2.409308,0.000000,2.409308,1.595535,0,1.480000,2.770000,0.100004,6.000000
679.712036,0.410000,4.488400,4.488412,5.033497,4.605701,2.406674,0.000000,2.406674,1.595535,0,1.480000,2.770000,0.100000,6.000000
679.812072,0.410000,4.488400,4.488412,5.033497,4.605701,2.404041,0.000000,2.404041,1.595535,0,1.480000,2.770000,0.100000,6.000000
679.912048,0.410000,4.488400,4.488412,5.023700,4.605701,2.428544,0.000000,2.428544,1.595535,0,1.480000,2.770000,0.100004,6.000000
680.012084,0.410000,4.488400,4.488412,5.004104,4.605701,2.481641,0.000000,2.481641,1.595535,0,1.480000,2.770000,0.100004,6.000000
680.112121,0.410000,4.488400,4.488412,4.994306,4.605701,2.510498,0.000000,2.510498,1.595535,0,1.480000,2.770000,0.100004,6.000000
680.212097,0.410000,4.488400,4.488412,5.043294,4.605701,2.377968,0.000000,2.377968,1.595535,0,1.480000,2.770000,0.100004,6.000000
680.312133,0.410000,4.488400,4.488412,5.013902,4.605701,2.455300,0.000000,2.455300,1.595535,0,1.480000,2.770000,0.100000,6.000000
680.412109,0.410000,4.488400,4.488412,4.994306,4.605701,2.509847,0.000000,2.509847,1.595535,0,1.480000,2.770000,0.100000,6.000000
680.512145,0.410000,4.488400,4.488412,4.994306,4.605701,2.513013,0.000000,2.513013,1.595535,0,1.480000,2.770000,0.100000,6.000000
680.612121,0.410000,4.488400,4.488412,4.994306,4.605701,2.516180,0.000000,2.516180,1.595535,0,1.480000,2.770000,0.100000,6.000000
680.712158,0.410000,4.488400,4.488412,5.004104,4.605701,2.492206,0.000000,2.492206,1.595535,0,1.480000,2.770000,0.100000,6.000000
680.812072,0.410000,4.488400,4.488412,5.013902,4.605701,2.466783,0.000000,2.466783,1.595535,0,1.480000,2.770000,0.100004,6.000000
680.912109,0.410000,4.488400,4.488412,4.994306,4.605701,2.521329,0.000000,2.521329,1.595535,0,1.480000,2.770000,0.100000,6.000000
681.012084,0.410000,4.488400,4.488412,5.004104,4.605701,2.497354,0.000000,2.497354,1.595535,0,1.480000,2.770000,0.100004,6.000000
681.112121,0.410000,4.488400,4.488412,5.013902,4.605701,2.471932,0.000000,2.471932,1.595535,0,1.480000,2.770000,0.100000,6.000000
681.212097,0.410000,4.488400,4.488412,5.004104,4.605701,2.499337,0.000000,2.499337,1.595535,0,1.480000,2.770000,0.100000,6.000000
681.312133,0.410000,4.488400,4.488412,5.033497,4.605701,2.419636,0.000000,2.419636,1.595535,0,1.480000,2.770000,0.100000,6.000000
681.412109,0.410000,4.488400,4.488412,5.013902,4.605701,2.471281,0.000000,2.471281,1.595535,0,1.480000,2.770000,0.100000,6.000000
681.512145,0.410000,4.488400,4.488412,5.033497,4.605701,2.417268,0.000000,2.417268,1.595535,0,1.480000,2.770000,0.100000,6.000000
681.612121,0.410000,4.488400,4.488412,4.994306,4.605701,2.523193,0.000000,2.523193,1.595535,0,1.480000,2.770000,0.100004,6.000000
681.712158,0.410000,4.488400,4.488412,5.004104,4.605701,2.499219,0.000000,2.499219,1.595535,0,1.480000,2.770000,0.100004,6.000000
681.812072,0.410000,4.488400,4.488412,5.004104,4.605701,2.500935,0.000000,2.500935,1.595535,0,1.480000,2.770000,0.100000,6.000000
681.912109,0.410000,4.488400,4.488412,5.023700,4.605701,2.448372,0.000000,2.448372,1.595535,0,1.480000,2.770000,0.100000,6.000000
682.012084,0.410000,4.488400,4.488412,5.033497,4.605701,2.420050,0.000000,2.420050,1.595535,0,1.480000,2.770000,0.100004,6.000000
682.112121,0.410000,4.488400,4.488412,5.023700,4.605701,2.444554,0.000000,2.444554,1.595535,0,1.480000,2.770000,0.100000,6.000000
682.212097,0.410000,4.488400,4.488412,5.013902,4.605701,2.470510,0.000000,2.470510,1.595535,0,1.480000,2.770000,0.100004,6.000000
682.312133,0.410000,4.488400,4.488412,5.004104,4.605701,2.497916,0.000000,2.497916,1.595535,0,1.480000,2.770000,0.100000,6.000000
682.412170,0.410000,4.488400,4.488412,4.994306,4.605701,2.526773,0.000000,2.526773,1.595535,0,1.480000,2.770000,0.100000,6.000000
682.512145,0.410000,4.488400,4.488412,5.033497,4.605701,2.421381,0.000000,2.421381,1.595535,0,1.480000,2.770000,0.100004,6.000000
682.612182,0.410000,4.488400,4.488412,5.023700,4.605701,2.445885,0.000000,2.445885,1.595535,0,1.480000,2.770000,0.100000,6.000000
682.712158,0.410000,4.488400,4.488412,5.004104,4.605701,2.498981,0.000000,2.498981,1.595535,0,1.480000,2.770000,0.100000,6.000000
682.812133,0.410000,4.488400,4.488412,5.004104,4.605701,2.500698,0.000000,2.500698,1.595535,0,1.480000,2.770000,0.100000,6.000000
682.912109,0.410000,4.488400,4.488412,5.013902,4.605701,2.475275,0.000000,2.475275,1.595535,0,1.480000,2.770000,0.100004,6.000000
683.012145,0.410000,4.488400,4.488412,5.004104,4.605701,2.502680,0.000000,2.502680,1.595535,0,1.480000,2.770000,0.100004,6.000000
683.112121,0.410000,4.488400,4.488412,5.033497,4.605701,2.422979,0.000000,2.422979,1.595535,0,1.480000,2.770000,0.100000,6.000000
683.212158,0.410000,4.488400,4.488412,5.033497,4.605701,2.420345,0.000000,2.420345,1.595535,0,1.480000,2.770000,0.100004,6.000000
683.312133,0.410000,4.488400,4.488412,4.994306,4.605701,2.526269,0.000000,2.526269,1.595535,0,1.480000,2.770000,0.100000,6.000000
683.412170,0.410000,4.488400,4.488412,4.994306,4.605701,2.529436,0.000000,2.529436,1.595535,0,1.480000,2.770000,0.100000,6.000000
683.512145,0.410000,4.488400,4.488412,4.994306,4.605701,2.532602,0.000000,2.532602,1.595535,0,1.480000,2.770000,0.100004,6.000000
683.612182,0.410000,4.488400,4.488412,5.023700,4.605701,2.454349,0.000000,2.454349,1.595535,0,1.480000,2.770000,0.100000,6.000000
683.712158,0.410000,4.488400,4.488412,5.033497,4.605701,2.426027,0.000000,2.426027,1.595535,0,1.480000,2.770000,0.100000,6.000000
683.812133,0.410000,4.488400,4.488412,5.013902,4.605701,2.477671,0.000000,2.477671,1.595535,0,1.480000,2.770000,0.100000,6.000000
683.912109,0.410000,4.488400,4.488412,5.004104,4.605701,2.505077,0.000000,2.505077,1.595535,0,1.480000,2.770000,0.100000,6.000000
684.012145,0.410000,4.488400,4.488412,5.013902,4.605701,2.479654,0.000000,2.479654,1.595535,0,1.480000,2.770000,0.100000,6.000000
684.112121,0.410000,4.488400,4.488412,5.004104,4.605701,2.507060,0.000000,2.507060,1.595535,0,1.480000,2.770000,0.100000,6.000000
684.212158,0.410000,4.488400,4.488412,5.023700,4.605701,2.454496,0.000000,2.454496,1.595535,0,1.480000,2.770000,0.100008,6.000000
684.312133,0.410000,4.488400,4.488412,5.033497,4.605701,2.426174,0.000000,2.426174,1.595535,0,1.480000,2.770000,0.100000,6.000000
684.412170,0.410000,4.488400,4.488412,4.994306,4.605701,2.532099,0.000000,2.532099,1.595535,0,1.480000,2.770000,0.100000,6.000000
684.512145,0.410000,4.488400,4.488412,4.994306,4.605701,2.535265,0.000000,2.535265,1.595535,0,1.480000,2.770000,0.100004,6.000000
684.612182,0.410000,4.488400,4.488412,4.994306,4.605701,2.538432,0.000000,2.538432,1.595535,0,1.480000,2.770000,0.100004,6.000000
684.712219,0.410000,4.488400,4.488412,5.033497,4.605701,2.433040,0.000000,2.433040,1.595535,0,1.480000,2.770000,0.100004,6.000000
684.812133,0.410000,4.488400,4.488412,5.033497,4.605701,2.430406,0.000000,2.430406,1.595535,0,1.480000,2.770000,0.100000,6.000000
684.912170,0.410000,4.488400,4.488412,5.043294,4.605701,2.400634,0.000000,2.400634,1.595535,0,1.480000,2.770000,0.100000,6.000000
685.012145,0.410000,4.488400,4.488412,4.994306,4.605701,2.532247,0.000000,2.532247,1.595535,0,1.480000,2.770000,0.100004,6.000000
685.112182,0.410000,4.488400,4.488412,4.994306,4.605701,2.535413,0.000000,2.535413,1.595535,0,1.480000,2.770000,0.100004,6.000000
685.212158,0.410000,4.488400,4.488412,4.994306,4.605701,2.538580,0.000000,2.538580,1.595535,0,1.480000,2.770000,0.100000,6.000000
685.312194,0.410000,4.488400,4.488412,5.013902,4.605701,2.487467,0.000000,2.487467,1.595535,0,1.480000,2.770000,0.100000,6.000000
685.412170,0.410000,4.488400,4.488412,4.994306,4.605701,2.542013,0.000000,2.542013,1.595535,0,1.480000,2.770000,0.100004,6.000000
685.512207,0.410000,4.488400,4.488412,5.013902,4.605701,2.490900,0.000000,2.490900,1.595535,0,1.480000,2.770000,0.100000,6.000000
685.612182,0.410000,4.488400,4.488412,4.994306,4.605701,2.545446,0.000000,2.545446,1.595535,0,1.480000,2.770000,0.100000,6.000000
685.712219,0.410000,4.488400,4.488412,4.994306,4.605701,2.548612,0.000000,2.548612,1.595535,0,1.480000,2.770000,0.100004,6.000000
685.812133,0.410000,4.488400,4.488412,4.994306,4.605701,2.551779,0.000000,2.551779,1.595535,0,1.480000,2.770000,0.100004,6.000000
685.912170,0.410000,4.488400,4.488412,5.023700,4.605701,2.473525,0.000000,2.473525,1.595535,0,1.480000,2.770000,0.100000,6.000000
686.012145,0.410000,4.488400,4.488412,5.023700,4.605701,2.472341,0.000000,2.472341,1.595535,0,1.480000,2.770000,0.100004,6.000000
686.112182,0.410000,4.488400,4.488412,5.004104,4.605701,2.525437,0.000000,2.525437,1.595535,0,1.480000,2.770000,0.100000,6.000000
686.212219,0.410000,4.488400,4.488412,5.004104,4.605701,2.527153,0.000000,2.527153,1.595535,0,1.480000,2.770000,0.100004,6.000000
686.312194,0.410000,4.488400,4.488412,4.984507,4.605701,2.583153,0.000000,2.583153,1.595535,0,1.480000,2.770000,0.100000,6.000000
686.412231,0.410000,4.488400,4.488412,5.092275,4.605701,2.289253,0.000000,2.289253,1.595535,0,1.480000,2.770000,0.100004,6.000000
686.512207,0.410000,4.488400,4.488412,5.033497,4.605701,2.440735,0.000000,2.440735,1.595535,0,1.480000,2.770000,0.100004,6.000000
686.612243,0.410000,4.488400,4.488412,5.023700,4.605701,2.465239,0.000000,2.465239,1.595535,0,1.480000,2.770000,0.100000,6.000000
686.712219,0.410000,4.488400,4.488412,5.004104,4.605701,2.518335,0.000000,2.518335,1.595535,0,1.480000,2.770000,0.100004,6.000000
686.812194,0.410000,4.488400,4.488412,5.004104,4.605701,2.520052,0.000000,2.520052,1.595535,0,1.480000,2.770000,0.100004,6.000000
686.912170,0.410000,4.488400,4.488412,4.994306,4.605701,2.548909,0.000000,2.548909,1.595535,0,1.480000,2.770000,0.100000,6.000000
687.012207,0.410000,4.488400,4.488412,5.013902,4.605701,2.497795,0.000000,2.497795,1.595535,0,1.480000,2.770000,0.100000,6.000000
687.112182,0.410000,4.488400,4.488412,5.033497,4.605701,2.443783,0.000000,2.443783,1.595535,0,1.480000,2.770000,0.100000,6.000000
687.212219,0.410000,4.488400,4.488412,5.033497,4.605701,2.441149,0.000000,2.441149,1.595535,0,1.480000,2.770000,0.100000,6.000000
687.312194,0.410000,4.488400,4.488412,5.004104,4.605701,2.519933,0.000000,2.519933,1.595535,0,1.480000,2.770000,0.100000,6.000000
687.412231,0.410000,4.488400,4.488412,4.994306,4.605701,2.548790,0.000000,2.548790,1.595535,0,1.480000,2.770000,0.100004,6.000000
687.512207,0.410000,4.488400,4.488412,4.994306,4.605701,2.551957,0.000000,2.551957,1.595535,0,1.480000,2.770000,0.100000,6.000000
687.612243,0.410000,4.488400,4.488412,5.023700,4.605701,2.473703,0.000000,2.473703,1.595535,0,1.480000,2.770000,0.100000,6.000000
687.712219,0.410000,4.488400,4.488412,5.043294,4.605701,2.418243,0.000000,2.418243,1.595535,0,1.480000,2.770000,0.100004,6.000000
687.812194,0.410000,4.488400,4.488412,4.994306,4.605701,2.549855,0.000000,2.549855,1.595535,0,1.480000,2.770000,0.100004,6.000000
687.912170,0.410000,4.488400,4.488412,4.994306,4.605701,2.553022,0.000000,2.553022,1.595535,0,1.480000,2.770000,0.100000,6.000000
688.012207,0.410000,4.488400,4.488412,5.004104,4.605701,2.529048,0.000000,2.529048,1.595535,0,1.480000,2.770000,0.100000,6.000000
688.112243,0.410000,4.488400,4.488412,5.004104,4.605701,2.530764,0.000000,2.530764,1.595535,0,1.480000,2.770000,0.100000,6.000000
688.212219,0.410000,4.488400,4.488412,5.043294,4.605701,2.423925,0.000000,2.423925,1.595535,0,1.480000,2.770000,0.100000,6.000000
688.312194,0.410000,4.488400,4.488412,5.033497,4.605701,2.446979,0.000000,2.446979,1.595535,0,1.480000,2.770000,0.100000,6.000000
688.412231,0.410000,4.488400,4.488412,5.023700,4.605701,2.471483,0.000000,2.471483,1.595535,0,1.480000,2.770000,0.100000,6.000000
688.512268,0.410000,4.488400,4.488412,5.004104,4.605701,2.524579,0.000000,2.524579,1.595535,0,1.480000,2.770000,0.100000,6.000000
688.612243,0.410000,4.488400,4.488412,5.013902,4.605701,2.499156,0.000000,2.499156,1.595535,0,1.480000,2.770000,0.100004,6.000000
688.712280,0.410000,4.488400,4.488412,5.043294,4.605701,2.418006,0.000000,2.418006,1.595535,0,1.480000,2.770000,0.100000,6.000000
688.812194,0.410000,4.488400,4.488412,5.043294,4.605701,2.413922,0.000000,2.413922,1.595535,0,1.480000,2.770000,0.100000,6.000000
688.912231,0.410000,4.488400,4.488412,5.023700,4.605701,2.464114,0.000000,2.464114,1.595535,0,1.480000,2.770000,0.100004,6.000000
689.012207,0.410000,4.488400,4.488412,5.004104,4.605701,2.517210,0.000000,2.517210,1.595535,0,1.480000,2.770000,0.100004,6.000000
689.112243,0.410000,4.488400,4.488412,5.004104,4.605701,2.518927,0.000000,2.518927,1.595535,0,1.480000,2.770000,0.100000,6.000000
689.212219,0.410000,4.488400,4.488412,5.004104,4.605701,2.520643,0.000000,2.520643,1.595535,0,1.480000,2.770000,0.100000,6.000000
689.312255,0.410000,4.488400,4.488412,5.023700,4.605701,2.468080,0.000000,2.468080,1.595535,0,1.480000,2.770000,0.100000,6.000000
689.412231,0.410000,4.488400,4.488412,5.023700,4.605701,2.466896,0.000000,2.466896,1.595535,0,1.480000,2.770000,0.100000,6.000000
689.512268,0.410000,4.488400,4.488412,5.013902,4.605701,2.492852,0.000000,2.492852,1.595535,0,1.480000,2.770000,0.100000,6.000000
689.612243,0.410000,4.488400,4.488412,5.023700,4.605701,2.465978,0.000000,2.465978,1.595535,0,1.480000,2.770000,0.100000,6.000000
689.712280,0.410000,4.488400,4.488412,5.013902,4.605701,2.491935,0.000000,2.491935,1.595535,0,1.480000,2.770000,0.100004,6.000000
689.812194,0.410000,4.488400,4.488412,5.013902,4.605701,2.492201,0.000000,2.492201,1.595535,0,1.480000,2.770000,0.100004,6.000000
689.912231,0.410000,4.488400,4.488412,5.023700,4.605701,2.465327,0.000000,2.465327,1.595535,0,1.480000,2.770000,0.100004,6.000000
690.012207,0.410000,4.488400,4.488412,5.043294,4.605701,2.409867,0.000000,2.409867,1.595535,0,1.480000,2.770000,0.100004,6.000000
690.112243,0.410000,4.488400,4.488412,5.013902,4.605701,2.487200,0.000000,2.487200,1.595535,0,1.480000,2.770000,0.100000,6.000000
690.212219,0.410000,4.488400,4.488412,4.994306,4.605701,2.541746,0.000000,2.541746,1.595535,0,1.480000,2.770000,0.100004,6.000000
690.312255,0.410000,4.488400,4.488412,5.023700,4.605701,2.463492,0.000000,2.463492,1.595535,0,1.480000,2.770000,0.100000,6.000000
690.412292,0.410000,4.488400,4.488412,5.033497,4.605701,2.435170,0.000000,2.435170,1.595535,0,1.480000,2.770000,0.100004,6.000000
690.512268,0.410000,4.488400,4.488412,5.033497,4.605701,2.432536,0.000000,2.432536,1.595535,0,1.480000,2.770000,0.100004,6.000000
690.612304,0.410000,4.488400,4.488412,5.053091,4.605701,2.375627,0.000000,2.375627,1.595535,0,1.480000,2.770000,0.100000,6.000000
690.712280,0.410000,4.488400,4.488412,5.013902,4.605701,2.478647,0.000000,2.478647,1.595535,0,1.480000,2.770000,0.100004,6.000000
690.812316,0.410000,4.488400,4.488412,5.004104,4.605701,2.506053,0.000000,2.506053,1.595535,0,1.480000,2.770000,0.100000,6.000000
690.912231,0.410000,4.488400,4.488412,5.023700,4.605701,2.453489,0.000000,2.453489,1.595535,0,1.480000,2.770000,0.100000,6.000000
691.012268,0.410000,4.488400,4.488412,5.043294,4.605701,2.398030,0.000000,2.398030,1.595535,0,1.480000,2.770000,0.100004,6.000000
691.112243,0.410000,4.488400,4.488412,5.043294,4.605701,2.393946,0.000000,2.393946,1.595535,0,1.480000,2.770000,0.100000,6.000000
691.212280,0.410000,4.488400,4.488412,5.023700,4.605701,2.444138,0.000000,2.444138,1.595535,0,1.480000,2.770000,0.100004,6.000000
691.312255,0.410000,4.488400,4.488412,5.004104,4.605701,2.497234,0.000000,2.497234,1.595535,0,1.480000,2.770000,0.100000,6.000000
691.412292,0.410000,4.488400,4.488412,4.994306,4.605701,2.526091,0.000000,2.526091,1.595535,0,1.480000,2.770000,0.100000,6.000000
691.512268,0.410000,4.488400,4.488412,5.013902,4.605701,2.474977,0.000000,2.474977,1.595535,0,1.480000,2.770000,0.100004,6.000000
691.612304,0.410000,4.488400,4.488412,5.043294,4.605701,2.393827,0.000000,2.393827,1.595535,0,1.480000,2.770000,0.100000,6.000000
691.712280,0.410000,4.488400,4.488412,5.033497,4.605701,2.416881,0.000000,2.416881,1.595535,0,1.480000,2.770000,0.100000,6.000000
691.812316,0.410000,4.488400,4.488412,5.004104,4.605701,2.495665,0.000000,2.495665,1.595535,0,1.480000,2.770000,0.100004,6.000000
691.912292,0.410000,4.488400,4.488412,5.023700,4.605701,2.443102,0.000000,2.443102,1.595535,0,1.480000,2.770000,0.100004,6.000000
692.012268,0.410000,4.488400,4.488412,5.004104,4.605701,2.496198,0.000000,2.496198,1.595535,0,1.480000,2.770000,0.100000,6.000000
692.112243,0.410000,4.488400,4.488412,5.033497,4.605701,2.416496,0.000000,2.416496,1.595535,0,1.480000,2.770000,0.100000,6.000000
692.212280,0.410000,4.488400,4.488412,5.033497,4.605701,2.413863,0.000000,2.413863,1.595535,0,1.480000,2.770000,0.100000,6.000000
692.312316,0.410000,4.488400,4.488412,5.033497,4.605701,2.411229,0.000000,2.411229,1.595535,0,1.480000,2.770000,0.100004,6.000000
692.412292,0.410000,4.488400,4.488412,5.004104,4.605701,2.490013,0.000000,2.490013,1.595535,0,1.480000,2.770000,0.100004,6.000000
692.512329,0.410000,4.488400,4.488412,5.004104,4.605701,2.491729,0.000000,2.491729,1.595535,0,1.480000,2.770000,0.100000,6.000000
692.612304,0.410000,4.488400,4.488412,5.013902,4.605701,2.466306,0.000000,2.466306,1.595535,0,1.480000,2.770000,0.100004,6.000000
692.712341,0.410000,4.488400,4.488412,5.033497,4.605701,2.412294,0.000000,2.412294,1.595535,0,1.480000,2.770000,0.100000,6.000000
692.812316,0.410000,4.488400,4.488412,5.033497,4.605701,2.409660,0.000000,2.409660,1.595535,0,1.480000,2.770000,0.100000,6.000000
692.912292,0.410000,4.488400,4.488412,5.004104,4.605701,2.488444,0.000000,2.488444,1.595535,0,1.480000,2.770000,0.100000,6.000000
693.012268,0.410000,4.488400,4.488412,5.004104,4.605701,2.490160,0.000000,2.490160,1.595535,0,1.480000,2.770000,0.100000,6.000000
693.112304,0.410000,4.488400,4.488412,5.004104,4.605701,2.491877,0.000000,2.491877,1.595535,0,1.480000,2.770000,0.100000,6.000000
693.212280,0.410000,4.488400,4.488412,5.013902,4.605701,2.466454,0.000000,2.466454,1.595535,0,1.480000,2.770000,0.100004,6.000000
693.312316,0.410000,4.488400,4.488412,5.043294,4.605701,2.385303,0.000000,2.385303,1.595535,0,1.480000,2.770000,0.100004,6.000000
