t,Ts,snimac1,setpoint_pb,y_pb,u_pb,u,vent
171.702926,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
171.802932,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
171.902923,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
172.002929,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
172.102920,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
172.202926,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
172.302932,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
172.402923,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
172.502944,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
172.602951,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
172.702941,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
172.802947,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
172.902938,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
173.002944,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
173.102966,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
173.202957,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
173.302963,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
173.402954,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
173.502960,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
173.602966,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
173.702957,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
173.802978,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
173.902969,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
174.002975,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
174.102981,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
174.202972,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
174.302978,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
174.402969,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
174.502975,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
174.602981,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
174.702972,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
174.802978,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
174.902969,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
175.002975,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
175.102981,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
175.202972,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
175.302993,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
175.402984,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
175.502990,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
175.602996,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
175.702987,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
175.802993,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
175.903015,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
176.003005,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
176.103012,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
176.203002,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
176.303009,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
176.403015,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
176.503005,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
176.603012,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
176.703002,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
176.803009,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
176.903015,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
177.003005,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
177.103012,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
177.203002,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
177.303009,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
177.403015,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
177.503021,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
177.603027,0.100008,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
177.703018,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
177.803024,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
177.903030,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
178.003036,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
178.103042,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
178.203033,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
178.303039,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
178.403045,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
178.503036,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
178.603042,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
178.703033,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
178.803039,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
178.903060,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
179.003051,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
179.103057,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
179.203048,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
179.303054,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
179.403060,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
179.503051,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
179.603057,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
179.703048,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
179.803054,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
179.903060,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
180.003051,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
180.103057,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
180.203079,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
180.303070,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
180.403076,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
180.503067,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
180.603073,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
180.703079,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
180.803085,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
180.903091,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
181.003082,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
181.103103,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
181.203109,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
181.303100,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
181.403106,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
181.503097,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
181.603103,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
181.703109,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
181.803100,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
181.903106,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
182.003097,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
182.103103,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
182.203109,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
182.303100,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
182.403121,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
182.503112,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
182.603118,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
182.703125,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
182.803131,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
182.903137,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
183.003143,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
183.103134,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
183.203140,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
183.303131,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
183.403137,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
183.503143,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
183.603134,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
183.703140,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
183.803131,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
183.903137,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
184.003143,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
184.103149,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
184.203155,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
184.303146,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
184.403152,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
184.503158,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
184.603149,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
184.703155,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
184.803161,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
184.903167,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
185.003173,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
185.103164,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
185.203170,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
185.303161,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
185.403167,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
185.503173,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
185.603164,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
185.703186,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
185.803176,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
185.903182,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
186.003204,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
186.103195,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
186.203201,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
186.303207,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
186.403198,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
186.503204,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
186.603195,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
186.703201,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
186.803207,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
186.903198,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
187.003219,0.100004,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
187.103210,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
187.203216,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
187.303222,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
187.403213,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
187.503234,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
187.603225,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
187.703231,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
187.803237,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
187.903228,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
188.003234,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
188.103225,0.100000,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
188.203231,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
188.303237,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
188.403228,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
188.503234,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
188.603225,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
188.703231,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
188.803237,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
188.903228,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
189.003234,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
189.103225,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
189.203231,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
189.303237,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
189.403228,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
189.503250,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
189.603240,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
189.703247,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
189.803253,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
189.903244,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
190.003250,0.100000,6.198129,0.350000,6.198129,4.000000,4.000000,6.000000
190.103240,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
190.203262,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
190.303268,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
190.403259,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
190.503265,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
190.603271,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
190.703262,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
190.803268,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
190.903259,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
191.003265,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
191.103271,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
191.203277,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
191.303283,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
191.403274,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
191.503280,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
191.603286,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
191.703277,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
191.803283,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
191.903274,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
192.003295,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
192.103302,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
192.203292,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
192.303298,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
192.403289,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
192.503295,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
192.603302,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
192.703308,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
192.803314,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
192.903305,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
193.003311,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
193.103332,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
193.203323,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
193.303329,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
193.403335,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
193.503326,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
193.603332,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
193.703323,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
193.803329,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
193.903350,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
194.003341,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
194.103347,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
194.203353,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
194.303359,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
194.403366,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
194.503356,0.100000,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
194.603363,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
194.703353,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
194.803359,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
194.903366,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
195.003356,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
195.103363,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
195.203353,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
195.303359,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
195.403381,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
195.503372,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
195.603378,0.100004,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
195.703369,0.100000,6.207912,0.350000,6.207912,4.000000,4.000000,6.000000
195.803375,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
195.903381,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
196.003372,0.100000,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
196.103378,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
196.203384,0.100004,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
196.303390,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
196.403396,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
196.503387,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
196.603393,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
196.703384,0.100000,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
196.803390,0.100000,6.227478,0.350000,6.227478,4.000000,4.000000,6.000000
196.903396,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
197.003387,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
197.103393,0.100000,6.247045,0.350000,6.247045,4.000000,4.000000,6.000000
197.203384,0.100004,6.256829,0.350000,6.256829,4.000000,4.000000,6.000000
197.303390,0.100004,6.217695,0.350000,6.217695,4.000000,4.000000,6.000000
197.403396,0.100004,6.237262,0.350000,6.237262,4.000000,4.000000,6.000000
197.503387,0.100000,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
197.603393,0.100000,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
