time,r,snimac1,ym,spir,theta1,theta2,theta3,y0
2009.7,0.0758891868389421,6.1865234375,-0.0723395744928684,3.07782839676933,0.212108476603078,0.00893670647620224,1.16846868057687,6.25
2009.8,0.0766653918684829,6.19140625,-0.0715985190173235,3.07758817462292,0.212131691180278,0.00892863422573967,1.1684776566281,6.25
2009.9,0.0774414077337868,6.201171875,-0.0708572868795503,3.08100255782119,0.212165201374416,0.00893565599741339,1.16849069233893,6.25
2010,0.078217232520117,6.1669921875,-0.0701158799084654,3.07073441041769,0.212222520352173,0.00891547023061544,1.16851254531193,6.25
2010.1,0.0789928643132014,6.19140625,-0.0693742999334169,3.08204521141977,0.212189527350926,0.00890895668544662,1.16849989030317,6.25
2010.2,0.0797683011992438,6.2158203125,-0.0686325487841796,3.08812948351208,0.212217371090371,0.00890028246123839,1.16851036080663,6.25
2010.3,0.080543541264936,6.201171875,-0.0678906282909507,3.08244626368426,0.212305061428915,0.00891499201884096,1.16854346503419,6.25
2010.4,0.0813185825974432,6.2158203125,-0.0671485402843454,3.08907105785762,0.212353959624416,0.00889841118701733,1.16856158334874,6.25
2010.5,0.0820934232844315,6.1865234375,-0.0664062865953919,3.0798375189421,0.212437191454176,0.00891379521803033,1.16859257669349,6.25
2010.6,0.082868061414062,6.1962890625,-0.0656638690555275,3.08629885459491,0.212444651513843,0.00891114363856842,1.16859530042286,6.25
2010.7,0.0836424950749852,6.19140625,-0.0649212894965936,3.0848600278095,0.212474582838265,0.00891771592900766,1.16860628868312,6.25
2010.8,0.0844167223563699,6.201171875,-0.0641785497508316,3.08914517994129,0.212490589985676,0.00891186100979595,1.16861203977145,6.25
2010.9,0.0851907413478803,6.2060546875,-0.0634356516508778,3.09065202667327,0.212528760007703,0.00892044185943154,1.16862583212343,6.25
2011,0.085964550139705,6.201171875,-0.0626925970297596,3.08964744104575,0.212577732683801,0.00890201664362767,1.16864314147654,6.25
2011.1,0.0867381468225512,6.1962890625,-0.0619493877208903,3.08951237480203,0.212611957794918,0.00890948625444207,1.16865531027315,6.25
2011.2,0.087511529487639,6.1962890625,-0.0612060255580649,3.09085074790587,0.212632501934482,0.00890189658822559,1.1686624554104,6.25
2011.3,0.0882846962267288,6.240234375,-0.0604625123754558,3.10501267952492,0.212650870133307,0.00890600404616505,1.16866887783412,6.25
2011.4,0.0890576451321068,6.220703125,-0.0597188500076079,3.09611861294989,0.212776409439676,0.00885976662059998,1.16871179149065,6.25
2011.5,0.0898303742965967,6.2158203125,-0.058975040289434,3.09727972482566,0.212850447727316,0.00887226104236398,1.16873722620572,6.25
2011.6,0.0906028818135712,6.2158203125,-0.0582310850562108,3.09861557503175,0.212911267676139,0.00885132576425747,1.16875769850274,6.25
2011.7,0.091375165776938,6.171875,-0.0574869861435737,3.08626479724924,0.212969315127808,0.00886145730082144,1.16877730604841,6.25
2011.8,0.0921472242811682,6.1767578125,-0.0567427453875129,3.09253692402685,0.212919100088703,0.00887870819205441,1.16876069620738,6.25
2011.9,0.0929190554212827,6.2158203125,-0.0559983646243686,3.10478747173281,0.212879598351789,0.00886965216441404,1.16874758907638,6.25
2012,0.0936906572928629,6.2353515625,-0.0552538456908261,3.10811197064583,0.212932393866307,0.00885127714934862,1.1687646944197,6.25
2012.1,0.0944620279920616,6.2060546875,-0.0545091904239121,3.09844700445389,0.213029052533536,0.00886858287103138,1.16879610488912,6.25
2012.2,0.0952331656155963,6.2109375,-0.0537644006609892,3.10341905888673,0.21305440929753,0.00885915628825438,1.16880416648719,6.25
2012.3,0.0960040682607618,6.1865234375,-0.0530194782397524,3.09652014479353,0.213089086445075,0.00886665162934056,1.16881523263147,6.25
2012.4,0.0967747340254323,6.240234375,-0.0522744249982234,3.11579773307665,0.213064172689488,0.00887604278282015,1.16880747062335,6.25
2012.5,0.0975451610080649,6.2109375,-0.0515292427747472,3.10308024076266,0.213163667365366,0.00890061139015642,1.16883858034644,6.25
2012.6,0.0983153473077112,6.220703125,-0.0507839334079868,3.10953768289301,0.213193182856011,0.00888751858864873,1.16884757397185,6.25
2012.7,0.0990852910240113,6.181640625,-0.0500384987369191,3.09776273022641,0.213243001204376,0.00890170168405358,1.16886285073465,6.25
2012.8,0.0998549902572055,6.1962890625,-0.0492929406008299,3.10657116643209,0.213199959390114,0.0089212869389553,1.16885001624664,6.25
2012.9,0.100624443108136,6.220703125,-0.0485472608393098,3.11354599755872,0.213189800452036,0.0089178821525782,1.16884696738182,6.25
2013,0.101393647678257,6.2646484375,-0.0478014612922495,3.12554820662037,0.213234757969358,0.00889666306476137,1.16886005113085,6.25
2013.1,0.102162602069632,6.2451171875,-0.0470555437998353,3.11663013002249,0.213377391630568,0.00893973564051546,1.16890184388073,6.25
2013.2,0.102931304384942,6.2451171875,-0.0463095102025445,3.11927709243105,0.213475070259904,0.00888815495565398,1.168929626332,6.25
2013.3,0.103699752727491,6.2109375,-0.0455633623411407,3.10982953115837,0.213568656441796,0.00891886915297802,1.16895648463312,6.25
2013.4,0.104467945201207,6.23046875,-0.0448171020566696,3.11968779035403,0.213583567327666,0.00891099757975529,1.16896063144917,6.25
2013.5,0.105235879910654,6.2451171875,-0.0440707311904544,3.12328352593172,0.213640136122361,0.00893215009681105,1.16897649678974,6.25
2013.6,0.106003554961029,6.2353515625,-0.0433242515840908,3.11991995799063,0.213729336059176,0.00888287772105622,1.16900067535297,6.25
2013.7,0.106770968458169,6.2255859375,-0.0425776650794433,3.11872797280594,0.213792925664468,0.00890536601122657,1.16901806836754,6.25
2013.8,0.107538118508559,6.201171875,-0.0418309735186396,3.11310528935028,0.213833868815108,0.008883288776499,1.16902889546056,6.25
2013.9,0.10830500321933,6.2255859375,-0.0410841787440672,3.12355845176125,0.213818493205341,0.00887765131414877,1.16902479769334,6.25
2014,0.109071620698273,6.1962890625,-0.0403372825983676,3.11342672690031,0.213855751052807,0.00885881293605062,1.16903438598584,6.25
2014.1,0.109837969053834,6.25,-0.0395902869244332,3.13315648134048,0.213826566103998,0.00884912531939643,1.16902683358928,6.25
2014.2,0.110604046395124,6.2353515625,-0.0388431935654012,3.12487773474107,0.213914301194389,0.00880831258428222,1.16904877706074,6.25
2014.3,0.111369850831928,6.201171875,-0.0380960043646505,3.11673540609449,0.213966754664094,0.00882176496586784,1.16906193428305,6.25
2014.4,0.112135380474692,6.2255859375,-0.037348721165796,3.12802565017174,0.213943209299543,0.00883224620590598,1.16905621037024,6.25
2014.5,0.112900633434553,6.2353515625,-0.0366013458126847,3.12971695833032,0.213970997339284,0.0088406923186464,1.16906297367168,6.25
2014.6,0.113665607823325,6.2255859375,-0.0358538801493911,3.12679734400838,0.214018828603002,0.00881785911311753,1.16907422275552,6.25
2014.7,0.114430301753507,6.259765625,-0.0351063260202124,3.13888476861052,0.214043198551359,0.00882491926904955,1.16907996502144,6.25
2014.8,0.115194713338298,6.2646484375,-0.034358685269664,3.1382399019033,0.214140080451197,0.0087800293030499,1.16910201907222,6.25
2014.9,0.115958840691582,6.240234375,-0.0336109597424752,3.13132858044814,0.214243602579024,0.00880494676433339,1.16912559255652,6.25
2015,0.116722681927953,6.2353515625,-0.0328631512835844,3.13289694535681,0.214294539001319,0.0087809811084632,1.16913681306073,6.25
2015.1,0.117486235162713,6.25,-0.0321152617381346,3.13864628213271,0.214332593449991,0.00879148377507898,1.16914519336125,6.25
2015.2,0.118249498511863,6.2646484375,-0.031367292951469,3.14267637644366,0.214400553291076,0.00875999967452987,1.16915963282176,6.25
2015.3,0.119012470092134,6.259765625,-0.0306192467691261,3.140812748331,0.214495823034558,0.00878424499903685,1.16917984026633,6.25
2015.4,0.119775148020963,6.2060546875,-0.0298711250368357,3.12591486302482,0.214580427793353,0.00874327499715913,1.16919715202729,6.25
2015.5,0.12053753041652,6.240234375,-0.0291229296005135,3.14182204159056,0.214551609221566,0.00873572741000138,1.1691912662619,6.25
2015.6,0.121299615397706,6.23046875,-0.0283746623062577,3.13678065913346,0.214591730039748,0.00871940511506188,1.16919915864177,6.25
2015.7,0.122061401084146,6.2646484375,-0.0276263250003432,3.14883977342789,0.214609711305968,0.00872319336609269,1.1692026716455,6.25
2015.8,0.122822885596215,6.2353515625,-0.0268779195292181,3.13791623872937,0.214696513467651,0.00868914179922131,1.16921902219409,6.25
2015.9,0.123584067055022,6.259765625,-0.0261294477394983,3.14871662968322,0.214721164391124,0.00869307415333189,1.16922362403657,6.25
2016,0.124344943582428,6.201171875,-0.0253809114779637,3.12982201230797,0.214794056586291,0.00866760528151147,1.16923675489455,6.25
2016.1,0.125105513301049,6.2451171875,-0.0246323125915531,3.14903483250132,0.214747218660851,0.00866185861774772,1.16922842333144,6.25
2016.2,0.12586577433425,6.2451171875,-0.0238836529273598,3.14611793396507,0.214786895954968,0.00865145734419281,1.16923523399347,6.25
2016.3,0.126625724806166,6.259765625,-0.0231349343326271,3.15142157169597,0.214824602178425,0.0086535626863324,1.16924158732617,6.25
2016.4,0.127385362841693,6.279296875,-0.0223861586547437,3.15692802711109,0.214890061824999,0.00863640854881091,1.16925224345808,6.25
2016.5,0.128144686566499,6.23046875,-0.0216373277412392,3.14141782696452,0.214991633942644,0.00863980666907727,1.16926844124236,6.25
2016.6,0.128903694107031,6.2451171875,-0.0208884434397794,3.15093873899549,0.214995779456956,0.00863859615180883,1.16926907922088,6.25
2016.7,0.129662383590512,6.23046875,-0.0201395075981618,3.14614516410079,0.215026854948547,0.00864198256116818,1.16927375987891,6.25
2016.8,0.13042075314495,6.279296875,-0.0193905220643113,3.16301677242308,0.215028041907586,0.00864160971696896,1.16927393137903,6.25
2016.9,0.131178800899145,6.2548828125,-0.0186414886862751,3.15232330463558,0.215121658189353,0.00865394737970754,1.16928714841569,6.25
2017,0.131936524982687,6.2646484375,-0.0178924093122186,3.15826773734351,0.215167168979351,0.00863622592251423,1.16929328780761,6.25
2017.1,0.132693923525971,6.220703125,-0.0171432857904209,3.14505380787469,0.215228979458239,0.0086467728602311,1.16930143908572,6.25
2017.2,0.133450994660189,6.220703125,-0.0163941199692696,3.14973919604449,0.21520571020978,0.00865619297563062,1.16929852215137,6.25
2017.3,0.134207736517344,6.25,-0.0156449136972569,3.15946279327704,0.215181473312603,0.00865035178739194,1.16929556074098,6.25
2017.4,0.134964147230249,6.2451171875,-0.014895668822975,3.15634081051888,0.215211191678311,0.00863834684621749,1.16929898742752,6.25
2017.5,0.135720224932538,6.2744140625,-0.0141463871951109,3.16648426264066,0.2152298530927,0.00864195438717929,1.16930107550221,6.25
2017.6,0.136475967758664,6.25,-0.0133970706624428,3.15747969969829,0.215302368290443,0.00861322621744533,1.16930871237693,6.25
2017.7,0.137231373843906,6.2255859375,-0.0126477210738344,3.15310545907628,0.215327096489436,0.00861682731467948,1.16931122511797,6.25
2017.8,0.137986441324375,6.2646484375,-0.0118983402782317,3.16787169403703,0.215305230681049,0.00862464397895251,1.1693091416743,6.25
2017.9,0.138741168337015,6.26953125,-0.011148930124657,3.16685962280298,0.215353740499342,0.00863365266978991,1.16931356375064,6.25
2018,0.139495553019616,6.2548828125,-0.0103994924622056,3.16290530545911,0.215410289286327,0.00860987956871818,1.16931835246722,6.25
2018.1,0.140249593510806,6.2890625,-0.00965002914004033,3.17535678709317,0.215437904555905,0.00861478992033775,1.16932057746223,6.25
2018.2,0.141003287950065,6.240234375,-0.00890054200738743,3.15858498212654,0.215526658974228,0.00857956226772652,1.16932715854479,6.25
2018.3,0.141756634477731,6.259765625,-0.00815103291353186,3.16954026407416,0.215525111984577,0.00857937579263173,1.16932705074889,6.25
2018.4,0.142509631234989,6.259765625,-0.00740150370781291,3.16874571023153,0.215557331781333,0.00856917300393284,1.16932909529864,6.25
2018.5,0.143262276363901,6.2890625,-0.00665195623961924,3.17845367774319,0.215587747476777,0.00857183061516177,1.16933087417458,6.25
2018.6,0.144014568007386,6.259765625,-0.00590239235838489,3.16800370902458,0.215669071884247,0.00854605846555939,1.16933513144245,6.25
2018.7,0.14476650430924,6.259765625,-0.00515281391358405,3.17138715822498,0.215696532525842,0.00854708267494769,1.16933642614546,6.25
2018.8,0.145518083414138,6.240234375,-0.00440322275472718,3.16638510303808,0.215722724924217,0.00854006749674021,1.16933750235261,6.25
2018.9,0.146269303467628,6.240234375,-0.00365362073135581,3.16893155719274,0.21571342779465,0.00853972046492553,1.16933717178669,6.25
2019,0.147020162616154,6.25,-0.00290400969303853,3.17275029515452,0.215702812574868,0.00854220767968746,1.16933685915345,6.25
2019.1,0.147770659007043,6.279296875,-0.00215439148936597,3.18161591462381,0.215707801058405,0.00854239373546441,1.16933697721926,6.25
2019.2,0.148520790788518,6.26953125,-0.00140476796994661,3.17705220270398,0.215761921815761,0.00852880154271747,1.16933792583604,6.25
2019.3,0.14927055610971,6.240234375,-0.000655140984401891,3.16994186393469,0.21579752589498,0.00852828939054308,1.1693383375795,6.25
2019.4,0.15001995312064,6.2646484375,9.44876176380311e-05,3.18066792818742,0.215782042881421,0.00853192035793953,1.16933825401838,6.25
2019.5,0.150768979972248,6.279296875,0.000844115986539223,3.18387231790161,0.21580650622572,0.00853284704462453,1.16933823476603,6.25
2019.6,0.151517634816389,6.298828125,0.00159374227266804,3.18937905111601,0.21585441624987,0.00851953670317441,1.16933789852202,6.25
2019.7,0.152265915805825,6.26953125,0.00234336462639631,3.17977136318598,0.215932920440407,0.00852043843038622,1.16933684460997,6.25
2019.8,0.153013821094253,6.259765625,0.00309298119810525,3.18020241314831,0.215961502253632,0.00851147115568279,1.16933628072521,6.25
2019.9,0.153761348836285,6.2744140625,0.00384259013819059,3.18631834579858,0.215972435764923,0.00851218372867446,1.16933599178815,6.25
2020,0.154508497187474,6.26953125,0.00459218959706673,3.18447590320906,0.216006245826356,0.00850216117224665,1.16933488511983,6.25
2020.1,0.155255264304308,6.2841796875,0.00534177772517153,3.19017467007378,0.21603045912788,0.00850308406242114,1.16933392467786,6.25
2020.2,0.156001648344208,6.2890625,0.0060913526729708,3.19127273324029,0.216077282889412,0.00848959697390909,1.16933176803801,6.25
2020.3,0.15674764746555,6.3134765625,0.0068409125909629,3.19908155277075,0.216130098131406,0.00849016453616942,1.1693289562936,6.25
2020.4,0.157493259827654,6.2939453125,0.00759045562968317,3.19200951682265,0.216220866147183,0.0084631120852541,1.16932353214017,6.25
2020.5,0.158238483590794,6.2548828125,0.00833997993970877,3.18278231266729,0.216278320455934,0.00846106892704082,1.16931966884118,6.25
2020.6,0.158983316916208,6.279296875,0.00908948367166288,3.19430454310984,0.216272865901834,0.00846250118765449,1.16932007249908,6.25
2020.7,0.159727757966089,6.279296875,0.00983896497621961,3.19310950451678,0.21630435748353,0.00846374493409136,1.16931750105253,6.25
2020.8,0.160471804903606,6.30859375,0.0105884220041083,3.2027947804888,0.216334736948127,0.0084543392405643,1.16931482081279,6.25
2020.9,0.161215455892897,6.298828125,0.0113378529061183,3.19825139633613,0.216408604340277,0.00845726437771478,1.1693077046034,6.25
2021,0.161958709099075,6.2548828125,0.0120872558331033,3.18672832844305,0.216466398472898,0.00843602826099657,1.16930175377473,6.25
2021.1,0.16270156268824,6.2939453125,0.0128366289359861,3.20305469610503,0.216455482712837,0.00843538259062429,1.16930297292203,6.25
2021.2,0.163444014827473,6.30859375,0.013585970365763,3.20503406359712,0.216502746915557,0.00842203873807273,1.16929738229324,6.25
2021.3,0.164186063684846,6.318359375,0.0143352782735086,3.2076078739475,0.216570227427276,0.0084207577006079,1.1692888216522,6.25
2021.4,0.164927707429429,6.318359375,0.0150845508103801,3.20765647399006,0.216651154415164,0.00839544206839835,1.16927797934575,6.25
2021.5,0.165668944231286,6.2890625,0.015833786127622,3.19971848691559,0.216729793997056,0.00839238010705197,1.16926672857066,6.25
2021.6,0.166409772261495,6.259765625,0.0165829823765706,3.19423784122334,0.216764019866181,0.00838160400681895,1.16926157939184,6.25
2021.7,0.167150189692132,6.298828125,0.0173321377086586,3.20930023827577,0.216754122562437,0.00838139273319513,1.16926316212148,6.25
2021.8,0.167890194696292,6.30859375,0.0180812502754198,3.20982700868191,0.216799893360177,0.00836969565405692,1.16925551962243,6.25
2021.9,0.168629785448085,6.30859375,0.0188303182284934,3.2098761053198,0.216858065060311,0.00836619104491593,1.16924526438938,6.25
2022,0.169368960122647,6.30859375,0.0195793397196285,3.2107419424482,0.216915000652988,0.00835040630655813,1.16923478177634,6.25
2022.1,0.170107716896136,6.2841796875,0.0203283129006893,3.20427215400582,0.216970141007726,0.00834706504257219,1.16922408750684,6.25
2022.2,0.170846053945743,6.2939453125,0.0210772359236587,3.21010693803666,0.216989662254336,0.00834162150032588,1.16922014545576,6.25
2022.3,0.171583969449696,6.3037109375,0.0218261069406437,3.21308928827654,0.217021471670548,0.00834135752986533,1.16921339751393,6.25
2022.4,0.172321461587259,6.298828125,0.0225749241038796,3.21167115746523,0.217065806184892,0.00832801808226621,1.16920365460983,6.25
2022.5,0.173058528538748,6.298828125,0.0233236855657343,3.21293990182184,0.2171017975976,0.00832694893039693,1.16919535731358,6.25
2022.6,0.17379516848552,6.2744140625,0.0240723894787134,3.20646978729097,0.217136714036817,0.00831675910665678,1.16918702930822,6.25
2022.7,0.174531379609989,6.2744140625,0.0248210339954644,3.20936100572224,0.217137175428302,0.00831674533129478,1.16918691415981,6.25
2022.8,0.175267160095632,6.30859375,0.0255696172687814,3.22048562646436,0.217136626624185,0.00831687649571431,1.16918705558016,6.25
2022.9,0.176002508126976,6.337890625,0.0263181374516096,3.2273021165525,0.217180663219597,0.00831555836357894,1.16917523377808,6.25
2023,0.17673742188963,6.337890625,0.0270665926970499,3.22572835737773,0.217262653418902,0.0082895987872938,1.16915254715341,6.25
2023.1,0.177471899570264,6.279296875,0.0278149811583633,3.2090024414542,0.217342450250925,0.00828184945937441,1.16912949896309,6.25
2023.2,0.178205939356626,6.298828125,0.0285633009889757,3.22057566449842,0.217344385580175,0.008281230925929,1.1691289218992,6.25
2023.3,0.178939539437551,6.279296875,0.0293115503424823,3.21395259143138,0.217370456384691,0.00828223706663968,1.16912081827545,6.25
2023.4,0.179672698002947,6.3427734375,0.0300597273726522,3.23548257927117,0.217370437470782,0.00828224399066743,1.16912082429765,6.25
2023.5,0.180405413243822,6.3134765625,0.030807830233433,3.22228551694345,0.217449883472167,0.00828900119656911,1.16909443209924,6.25
2023.6,0.181137683352275,6.337890625,0.0315558570789552,3.23289840037113,0.217491432629121,0.00826752067994414,1.16908034176064,6.25
2023.7,0.181869506521498,6.318359375,0.0323038060635369,3.22587100574977,0.217561352415605,0.00827848117380966,1.16905545407425,6.25
2023.8,0.182600880945797,6.318359375,0.0330516753416884,3.22834301780914,0.217606430079505,0.00825237001226053,1.16903914782476,6.25
2023.9,0.18333180482057,6.3232421875,0.0337994630681165,3.23066355915795,0.21764937949051,0.00826123959505279,1.16902281012399,6.25
2024,0.184062276342339,6.34765625,0.0345471673977294,3.23843911732131,0.217697821266378,0.00823296112306752,1.16900414612328,6.25
2024.1,0.184792293708742,6.3330078125,0.035294786485641,3.23288603162539,0.217773217512902,0.00824773165590295,1.16897362276271,6.25
2024.2,0.185521855118526,6.2890625,0.0360423184871755,3.22176672118412,0.217830741265537,0.00821037126122571,1.16895004646779,6.25
2024.3,0.186250958771579,6.298828125,0.036789761557872,3.22915609750797,0.217834272094472,0.00821120378178488,1.16894852250697,6.25
2024.4,0.186979602868902,6.279296875,0.037537113853489,3.22334841340153,0.217848500743896,0.00820345881893472,1.16894232206768,6.25
2024.5,0.187707785612642,6.357421875,0.0382843735300091,3.24922844638113,0.217839008657396,0.00820145150423453,1.16894665247466,6.25
2024.6,0.188435505206084,6.3330078125,0.0390315387436431,3.23636054019465,0.217919435401067,0.00816146724956859,1.16890959607162,6.25
2024.7,0.189162759853645,6.298828125,0.0397786076508354,3.22896299089144,0.217969405557526,0.00816176576494738,1.16888556560876,6.25
2024.8,0.189889547760902,6.3232421875,0.0405255784082675,3.23991501933705,0.217979691373614,0.00815724730483644,1.16888052592796,6.25
2024.9,0.190615867134576,6.3232421875,0.0412724491728635,3.23877161399839,0.218016115233481,0.00816082189806462,1.16886196389486,6.25
2025,0.191341716182545,6.2841796875,0.0420192181017939,3.22792073102567,0.218051870597879,0.00814267737280052,1.16884349132326,6.25
2025.1,0.192067093113854,6.3232421875,0.0427658833524806,3.24364762858129,0.218043310402889,0.00814182939672838,1.16884810307651,6.25
2025.2,0.192791996138699,6.3671875,0.0435124430826014,3.25446890602719,0.218076742139342,0.00812827688582963,1.16882985623155,6.25
2025.3,0.193516423468461,6.2939453125,0.0442588954500943,3.22981324060554,0.218156032897403,0.00812753258522984,1.16878497528746,6.25
2025.4,0.194240373315685,6.3134765625,0.0450052386131624,3.24246048505717,0.218155695560198,0.00812771197949478,1.16878516959115,6.25
2025.5,0.194963843894095,6.3232421875,0.045751470730278,3.24464230009085,0.21817507297789,0.00813158587992589,1.16877353130241,6.25
2025.6,0.195686833418602,6.3427734375,0.0464975899601876,3.25053854239631,0.218204181282857,0.00811440549874264,1.16875592293227,6.25
2025.7,0.196409340105301,6.34765625,0.0472435944619162,3.2512589324028,0.218251830450431,0.00812265791615802,1.1687257989169,6.25
2025.8,0.197131362171477,6.3720703125,0.0479894823947717,3.25900912735014,0.218304158733107,0.00808851360961332,1.16869245546614,6.25
2025.9,0.197852897835614,6.3427734375,0.04873525191835,3.24910588998307,0.218378713070939,0.00810050723943973,1.16864268405645,6.25
2026,0.198573945317391,6.3037109375,0.0494809011925388,3.24063627954923,0.218423365460134,0.00806775315396646,1.1686126370875,6.25
2026.1,0.1992945028377,6.3623046875,0.0502264283775226,3.26215573773356,0.21842750767247,0.00806880292575296,1.16860970680338,6.25
2026.2,0.200014568618634,6.318359375,0.0509718316337873,3.24513703780847,0.21848901601078,0.00803036776769629,1.16856605523408,6.25
2026.3,0.200734140883503,6.318359375,0.0517171091221244,3.24950552840987,0.218505741542533,0.00803158329451918,1.16855364738502,6.25
2026.4,0.201453217856832,6.298828125,0.0524622590036358,3.24450937026342,0.218521804465634,0.00802357648311621,1.16854159772669,6.25
2026.5,0.202171797764373,6.34765625,0.0532072794397382,3.26150401974443,0.218518378434772,0.00802332496894921,1.168544266895,6.25
2026.6,0.202889878833101,6.3525390625,0.0539521685921677,3.25988092549694,0.21856042566168,0.00800475827053592,1.16851115677184,6.25
2026.7,0.203607459291222,6.3330078125,0.0546969246229845,3.2544933854807,0.218605440117839,0.00800097006546859,1.16847445761576,6.25
2026.8,0.204324537368177,6.3330078125,0.0554415456945771,3.25689170144366,0.218631566388488,0.00798884792275711,1.16845277835675,6.25
2026.9,0.205041111294645,6.3720703125,0.0561860299696669,3.26938837427024,0.21865645467576,0.00798833534992057,1.16843138192658,6.25
2027,0.205757179302556,6.318359375,0.0569303756113131,3.25107815365545,0.218715881329557,0.00796040715169668,1.16837955705876,6.25
2027.1,0.20647273962508,6.3330078125,0.0576745807829167,3.26055845933338,0.218725964031646,0.00795885742779641,1.16837044785757,6.25
2027.2,0.207187790496642,6.3671875,0.0584186436482255,3.27042047673496,0.21874815279105,0.00795230813008987,1.1683499926883,6.25
2027.3,0.207902330152931,6.337890625,0.0591625623713383,3.25979635690851,0.218798917978614,0.00794183639445385,1.16830192793203,6.25
2027.4,0.208616356830884,6.357421875,0.0599063351167096,3.26877748651246,0.218823494713965,0.00793153796575924,1.16827813317087,6.25
2027.5,0.209329868768715,6.3330078125,0.0606499600491542,3.26077915035369,0.218863349166093,0.00792733223977085,1.16823828242489,6.25
2027.6,0.210042864205905,6.3525390625,0.0613934353338514,3.26936658500899,0.218882009836876,0.00791808752038143,1.16821929838488,6.25
2027.7,0.210755341383205,6.3525390625,0.0621367591363498,3.26864839971282,0.218915557510923,0.00791749562702079,1.16818393338527,6.25
2027.8,0.211467298542654,6.3671875,0.0628799296225719,3.27384031225105,0.218948472000685,0.00789858946754218,1.16814878683057,6.25
2027.9,0.212178733927562,6.3671875,0.0636229449588184,3.27350925656378,0.218991528731044,0.0078978160476279,1.16810097884373,6.25
2028,0.212889645782536,6.357421875,0.0643658033117727,3.27142686727438,0.219033960776622,0.00787064738744793,1.16805326775741,6.25
2028.1,0.213600032353475,6.34765625,0.0651085028485058,3.27011263626978,0.219067049218382,0.00787004033729245,1.16801446901642,6.25
2028.2,0.214309891887565,6.357421875,0.0658510417364804,3.27461302995303,0.219092040634191,0.00785465031755319,1.16798480112519,6.25
2028.3,0.215019222633303,6.3623046875,0.0665934181435555,3.27612304727879,0.219123043018602,0.00785528796446664,1.16794647636772,6.25
2028.4,0.215728022840481,6.3720703125,0.0673356302379912,3.27946707170707,0.219157165947029,0.00783255059289272,1.16790385939229,6.25
2028.5,0.216436290760207,6.3720703125,0.068077676188453,3.27952302782812,0.21919675421355,0.00783257998430315,1.16785226107172,6.25
2028.6,0.217144024644904,6.3330078125,0.0688195541640161,3.26873065306638,0.219235807129258,0.0078044101053865,1.16780080136676,6.25
2028.7,0.217851222748303,6.3427734375,0.0695612623341705,3.27550618411365,0.219245724056624,0.00780441764800442,1.16778713135218,6.25
2028.8,0.218557883325469,6.376953125,0.070302798868825,3.28572448995894,0.21926194885463,0.00779514831350016,1.1677645259973,6.25
2028.9,0.219264004632781,6.376953125,0.0710441619383119,3.28387738341223,0.219300490478598,0.00779351845068955,1.16770876852652,6.25
2029,0.219969584927958,6.3671875,0.0717853497133914,3.28179353851432,0.219338452656879,0.00776568269350286,1.16765316045056,6.25
2029.1,0.220674622470054,6.3818359375,0.0725263603652566,3.28771932866578,0.219368225826478,0.0077643895097118,1.16760753152126,6.25
2029.2,0.221379115519452,6.30859375,0.0732671920655371,3.26565980209285,0.21940704017424,0.00773689354049039,1.16754731041256,6.25
2029.3,0.222083062337891,6.3720703125,0.0740078429863045,3.29098956323634,0.219397754794836,0.00773795213189173,1.16756236155913,6.25
2029.4,0.22278646118845,6.40625,0.0747483113000762,3.29703249626929,0.219428006996858,0.00772645375032452,1.16751256356337,6.25
2029.5,0.223489310335561,6.3916015625,0.0754885951798204,3.29085732171607,0.219478397093169,0.00770511240166904,1.16742727397299,6.25
2029.6,0.224191608045019,6.3720703125,0.07622869279896,3.2870078985869,0.219518464912393,0.00768267465624282,1.16735740312262,6.25
2029.7,0.224893352583966,6.3720703125,0.0769686023313778,3.28931990814624,0.219545521226497,0.00767280551550146,1.16730848086819,6.25
2029.8,0.225594542220924,6.357421875,0.0777083219514206,3.28579214746846,0.219571687710263,0.00766029442105833,1.16725988104986,6.25
2029.9,0.226295175225775,6.4111328125,0.0784478498339037,3.30363189790903,0.219588541858605,0.00765396142570419,1.16722755518501,6.25
2030,0.226995249869774,6.328125,0.0791871841541156,3.27575589834214,0.21963462008857,0.00763488781938963,1.16713674477952,6.25
2030.1,0.227694764425561,6.4013671875,0.0799263230878224,3.30458882949364,0.219634039594701,0.00763528309674506,1.16713792233874,6.25
2030.2,0.228393717167151,6.3623046875,0.0806652648112721,3.28823577950056,0.219671842047012,0.00763675850516896,1.16705798226019,6.25
2030.3,0.229092106369948,6.396484375,0.0814040075011997,3.30214039500309,0.219688614327515,0.00761815004547143,1.16702225142645,6.25
2030.4,0.229789930310746,6.357421875,0.0821425493348309,3.28877645670246,0.219721327652829,0.00762710726093437,1.16694808218831,6.25
2030.5,0.230487187267732,6.3818359375,0.0828808884898872,3.29978660483641,0.219734196935535,0.00760979599854651,1.16691901107273,6.25
2030.6,0.231183875520497,6.38671875,0.0836190231445901,3.30017688327492,0.219757554662748,0.00762220337719346,1.16686220694132,6.25
2030.7,0.231879993350031,6.4111328125,0.0843569514776657,3.30782307421158,0.219783517955335,0.00758231521225372,1.16680004487928,6.25
2030.8,0.232575539038731,6.3525390625,0.0850946716683492,3.28943463924168,0.219818366343515,0.00760045438696817,1.16670937279312,6.25
