t,r,y_raw,y_avg,ym,e,e_ad,u,theta1,theta2,theta3,y_pb,Ts,vent
19.700380,0.152269,5.337088,5.339535,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
19.800380,0.153017,5.327298,5.337088,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
19.900384,0.153764,5.327298,5.335864,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
20.000387,0.154511,5.366456,5.340759,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
20.100391,0.155258,5.366456,5.346877,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
20.200395,0.156005,5.356667,5.349325,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
20.300395,0.156751,5.327298,5.344430,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
20.400396,0.157496,5.337088,5.343206,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
20.500400,0.158241,5.327298,5.341982,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
20.600400,0.158986,5.376245,5.348101,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
20.700399,0.159731,5.376245,5.354219,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
20.800399,0.160475,5.356667,5.352996,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
20.900403,0.161218,5.337088,5.349324,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
21.000408,0.161962,5.366456,5.350548,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
21.100408,0.162705,5.366456,5.355443,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
21.200408,0.163447,5.366456,5.359114,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
21.300411,0.164189,5.366456,5.364008,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
21.400415,0.164931,5.337088,5.359114,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
21.500419,0.165672,5.337088,5.354219,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
21.600419,0.166413,5.386034,5.357890,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
21.700420,0.167153,5.386034,5.364008,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
21.800424,0.167893,5.386034,5.366455,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
21.900428,0.168633,5.376245,5.367680,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
22.000431,0.169372,5.337088,5.364008,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
22.100431,0.170111,5.346878,5.361561,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
22.200431,0.170849,5.346878,5.362784,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
22.300436,0.171587,5.356667,5.365232,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
22.400436,0.172325,5.366456,5.362785,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
22.500436,0.173062,5.386034,5.362785,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
22.600435,0.173798,5.356667,5.359114,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
22.700435,0.174535,5.366456,5.357890,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
22.800436,0.175270,5.395823,5.365232,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
22.900436,0.176006,5.395823,5.371350,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
23.000440,0.176741,5.386034,5.376245,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
23.100444,0.177475,5.366456,5.377468,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
23.200443,0.178209,5.376245,5.378692,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
23.300443,0.178943,5.376245,5.377468,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
23.400447,0.179676,5.425188,5.386033,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
23.500452,0.180409,5.405611,5.390928,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
23.600452,0.181141,5.415400,5.393375,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
23.700456,0.181873,5.376245,5.390928,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
23.800460,0.182604,5.395823,5.392152,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
23.900463,0.183335,5.386034,5.394599,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
24.000463,0.184066,5.425188,5.400717,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
24.100467,0.184796,5.425188,5.406835,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
24.200471,0.185525,5.415400,5.405611,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
24.300472,0.186254,5.395823,5.404387,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
24.400472,0.186983,5.386034,5.400717,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
24.500476,0.187711,5.415400,5.405611,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
24.600475,0.188439,5.395823,5.405611,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
24.700479,0.189166,5.405611,5.408058,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
24.800479,0.189893,5.395823,5.404388,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
24.900484,0.190619,5.376245,5.398270,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
25.000484,0.191345,5.386034,5.394599,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
25.100488,0.192071,5.405611,5.395823,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
25.200487,0.192796,5.415400,5.399494,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
25.300491,0.193520,5.405611,5.398270,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
25.400491,0.194244,5.386034,5.397047,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
25.500492,0.194967,5.395823,5.395823,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
25.600496,0.195690,5.386034,5.394599,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
25.700496,0.196413,5.425188,5.400717,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
25.800495,0.197135,5.415400,5.404387,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
25.900495,0.197856,5.425188,5.406835,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
26.000499,0.198578,5.405611,5.405611,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
26.100503,0.199298,5.376245,5.401940,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
26.200504,0.200018,5.386034,5.401940,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
26.300504,0.200738,5.405611,5.403164,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
26.400503,0.201457,5.415400,5.406835,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
26.500503,0.202175,5.395823,5.403164,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
26.600503,0.202893,5.415400,5.403164,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
26.700508,0.203611,5.386034,5.398270,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
26.800512,0.204328,5.415400,5.399493,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
26.900512,0.205045,5.434976,5.406835,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
27.000516,0.205761,5.415400,5.410505,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
27.100515,0.206476,5.405611,5.410505,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
27.200515,0.207191,5.386034,5.406835,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
27.300516,0.207906,5.395823,5.406835,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
27.400516,0.208620,5.434976,5.409282,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
27.500520,0.209334,5.425188,5.414176,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
27.600519,0.210047,5.415400,5.414176,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
27.700519,0.210759,5.395823,5.409282,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
27.800523,0.211471,5.415400,5.409282,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
27.900524,0.212182,5.376245,5.405611,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
28.000524,0.212893,5.434976,5.411729,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
28.100528,0.213604,5.434976,5.416622,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
28.200532,0.214314,5.425188,5.415399,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
28.300544,0.215023,5.415400,5.414175,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100012,6.000000
28.400548,0.215732,5.415400,5.414175,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
28.500547,0.216440,5.434976,5.419069,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
28.600551,0.217148,5.425188,5.420293,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
28.700551,0.217855,5.434976,5.427634,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
28.800556,0.218562,5.405611,5.423964,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
28.900560,0.219268,5.395823,5.419070,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
29.000564,0.219974,5.405611,5.416624,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
29.100568,0.220679,5.444763,5.420293,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
29.200567,0.221383,5.444763,5.423964,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
29.300567,0.222087,5.425188,5.422740,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
29.400571,0.222790,5.415400,5.421517,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
29.500576,0.223493,5.405611,5.417847,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
29.600580,0.224196,5.415400,5.419070,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
29.700584,0.224897,5.434976,5.423964,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
29.800584,0.225599,5.444763,5.428858,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
29.900583,0.226299,5.434976,5.427635,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
30.000587,0.226999,5.405611,5.422741,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
30.100591,0.227699,5.425188,5.422741,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
30.200595,0.228398,5.444763,5.426412,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
30.300596,0.229096,5.444763,5.431305,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
30.400596,0.229794,5.444763,5.434976,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
30.500595,0.230491,5.415400,5.432528,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
30.600595,0.231188,5.415400,5.428858,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
30.700599,0.231884,5.425188,5.427634,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
30.800600,0.232580,5.444763,5.432528,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
30.900604,0.233275,5.434976,5.433752,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
31.000604,0.233969,5.444763,5.433752,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
31.100608,0.234663,5.405611,5.428858,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
31.200611,0.235356,5.415400,5.425188,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
31.300615,0.236049,5.425188,5.426412,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
31.400619,0.236741,5.444763,5.430081,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
31.500623,0.237433,5.444763,5.432528,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
31.600624,0.238123,5.444763,5.432528,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
31.700628,0.238814,5.415400,5.430081,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
31.800628,0.239504,5.415400,5.426412,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
31.900632,0.240193,5.454551,5.432528,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
32.000637,0.240881,5.444763,5.436199,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
32.100635,0.241569,5.454551,5.439869,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
32.200641,0.242257,5.395823,5.433752,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
32.300643,0.242943,5.405611,5.428858,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
32.400642,0.243629,5.405611,5.423964,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
32.500644,0.244315,5.444763,5.427634,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
32.600643,0.245000,5.464338,5.433752,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
32.700645,0.245684,5.454551,5.433752,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
32.800643,0.246368,5.415400,5.430081,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
32.900646,0.247051,5.405611,5.423964,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
33.000652,0.247734,5.434976,5.428858,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
33.100654,0.248416,5.454551,5.434976,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
33.200660,0.249097,5.444763,5.439869,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
33.300659,0.249778,5.454551,5.441092,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
33.400661,0.250458,5.425188,5.436199,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
33.500663,0.251137,5.405611,5.430082,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
33.600669,0.251816,5.444763,5.433753,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
33.700672,0.252494,5.434976,5.437423,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
33.800674,0.253172,5.434976,5.437423,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
33.900680,0.253849,5.425188,5.433753,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
34.000679,0.254525,5.395823,5.427635,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
34.100681,0.255201,5.425188,5.423964,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
34.200683,0.255876,5.444763,5.426411,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
34.300689,0.256551,5.425188,5.428858,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
34.400688,0.257224,5.464338,5.431305,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
34.500690,0.257898,5.415400,5.428858,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
34.600692,0.258570,5.415400,5.426411,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
34.700691,0.259242,5.434976,5.427634,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
34.800693,0.259913,5.444763,5.433752,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
34.900695,0.260584,5.434976,5.434976,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
35.000701,0.261254,5.444763,5.434976,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
35.100700,0.261923,5.425188,5.434976,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
35.200698,0.262592,5.434976,5.431305,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
35.300704,0.263260,5.454551,5.436199,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
35.400707,0.263927,5.454551,5.441092,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
35.500709,0.264594,5.444763,5.442316,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
