t,r_l,r_g,r_gf,y,y_pb,u,u_g,u_l,u_pb,active_g,Ki_l,Kp_l,vent
667.546,0.41,4.4884,4.488412,5.015553,4.605457,1.901422,0,1.901422,1.136167,0,1.48,2.77,6
667.646,0.41,4.4884,4.488412,5.01085,4.605457,1.914433,0,1.914433,1.136167,0,1.48,2.77,6
667.746,0.41,4.4884,4.488412,5.015914,4.605457,1.901087,0,1.901087,1.136167,0,1.48,2.77,6
667.846,0.41,4.4884,4.488412,5.015553,4.605457,1.902022,0,1.902022,1.136167,0,1.48,2.77,6
667.946,0.41,4.4884,4.488412,5.015914,4.605457,1.901005,0,1.901005,1.136167,0,1.48,2.77,6
668.046,0.41,4.4884,4.488412,5.017361,4.605457,1.89693,0,1.89693,1.136167,0,1.48,2.77,6
668.146,0.41,4.4884,4.488412,5.024233,4.605457,1.877612,0,1.877612,1.136167,0,1.48,2.77,6
668.245,0.41,4.4884,4.488412,5.031828,4.605457,1.855275,0,1.855275,1.136167,0,1.48,2.77,6
668.346,0.41,4.4884,4.488412,5.012297,4.605457,1.906953,0,1.906953,1.136167,0,1.48,2.77,6
668.446,0.41,4.4884,4.488412,5.022425,4.605457,1.879368,0,1.879368,1.136167,0,1.48,2.77,6
668.546,0.41,4.4884,4.488412,5.014829,4.605457,1.899376,0,1.899376,1.136167,0,1.48,2.77,6
668.646,0.41,4.4884,4.488412,5.012659,4.605457,1.90548,0,1.90548,1.136167,0,1.48,2.77,6
668.746,0.41,4.4884,4.488412,5.013382,4.605457,1.90389,0,1.90389,1.136167,0,1.48,2.77,6
668.846,0.41,4.4884,4.488412,5.016276,4.605457,1.896183,0,1.896183,1.136167,0,1.48,2.77,6
668.946,0.41,4.4884,4.488412,5.007234,4.605457,1.921108,0,1.921108,1.136167,0,1.48,2.77,6
669.046,0.41,4.4884,4.488412,5.009404,4.605457,1.916314,0,1.916314,1.136167,0,1.48,2.77,6
669.146,0.41,4.4884,4.488412,5.005787,4.605457,1.927229,0,1.927229,1.136167,0,1.48,2.77,6
669.246,0.41,4.4884,4.488412,5.010489,4.605457,1.915635,0,1.915635,1.136167,0,1.48,2.77,6
669.346,0.41,4.4884,4.488412,5.014106,4.605457,1.906352,0,1.906352,1.136167,0,1.48,2.77,6
669.446,0.41,4.4884,4.488412,5.015191,4.605457,1.903545,0,1.903545,1.136167,0,1.48,2.77,6
669.546,0.41,4.4884,4.488412,5.014468,4.605457,1.905589,0,1.905589,1.136167,0,1.48,2.77,6
669.646,0.41,4.4884,4.488412,5.026042,4.605457,1.873676,0,1.873676,1.136167,0,1.48,2.77,6
669.746,0.41,4.4884,4.488412,5.024957,4.605457,1.875114,0,1.875114,1.136167,0,1.48,2.77,6
669.846,0.41,4.4884,4.488412,5.016638,4.605457,1.896751,0,1.896751,1.136167,0,1.48,2.77,6
669.946,0.41,4.4884,4.488412,5.016999,4.605457,1.895575,0,1.895575,1.136167,0,1.48,2.77,6
670.046,0.41,4.4884,4.488412,5.013382,4.605457,1.905365,0,1.905365,1.136167,0,1.48,2.77,6
670.146,0.41,4.4884,4.488412,5.013744,4.605457,1.90467,0,1.90467,1.136167,0,1.48,2.77,6
670.246,0.41,4.4884,4.488412,5.010127,4.605457,1.914943,0,1.914943,1.136167,0,1.48,2.77,6
670.346,0.41,4.4884,4.488412,5.020978,4.605457,1.885675,0,1.885675,1.136167,0,1.48,2.77,6
670.445,0.41,4.4884,4.488412,5.022425,4.605457,1.880851,0,1.880851,1.136167,0,1.48,2.77,6
670.546,0.41,4.4884,4.488412,5.026765,4.605457,1.867797,0,1.867797,1.136167,0,1.48,2.77,6
670.646,0.41,4.4884,4.488412,5.017361,4.605457,1.892172,0,1.892172,1.136167,0,1.48,2.77,6
670.745,0.41,4.4884,4.488412,5.022063,4.605457,1.878866,0,1.878866,1.136167,0,1.48,2.77,6
670.846,0.41,4.4884,4.488412,5.021701,4.605457,1.87889,0,1.87889,1.136167,0,1.48,2.77,6
670.946,0.41,4.4884,4.488412,5.020978,4.605457,1.879969,0,1.879969,1.136167,0,1.48,2.77,6
671.046,0.41,4.4884,4.488412,5.019169,4.605457,1.884162,0,1.884162,1.136167,0,1.48,2.77,6
671.145,0.41,4.4884,4.488412,5.013744,4.605457,1.89864,0,1.89864,1.136167,0,1.48,2.77,6
671.246,0.41,4.4884,4.488412,5.011574,4.605457,1.904906,0,1.904906,1.136167,0,1.48,2.77,6
671.346,0.41,4.4884,4.488412,5.01085,4.605457,1.907484,0,1.907484,1.136167,0,1.48,2.77,6
671.445,0.41,4.4884,4.488412,5.014468,4.605457,1.898146,0,1.898146,1.136167,0,1.48,2.77,6
671.545,0.41,4.4884,4.488412,5.020255,4.605457,1.882263,0,1.882263,1.136167,0,1.48,2.77,6
671.646,0.41,4.4884,4.488412,5.014829,4.605457,1.896581,0,1.896581,1.136167,0,1.48,2.77,6
671.746,0.41,4.4884,4.488412,5.000723,4.605457,1.935747,0,1.935747,1.136167,0,1.48,2.77,6
671.846,0.41,4.4884,4.488412,5.00217,4.605457,1.93392,0,1.93392,1.136167,0,1.48,2.77,6
671.946,0.41,4.4884,4.488412,5.022786,4.605457,1.87878,0,1.87878,1.136167,0,1.48,2.77,6
672.046,0.41,4.4884,4.488412,5.026765,4.605457,1.866674,0,1.866674,1.136167,0,1.48,2.77,6
672.146,0.41,4.4884,4.488412,5.021701,4.605457,1.879027,0,1.879027,1.136167,0,1.48,2.77,6
672.246,0.41,4.4884,4.488412,5.018808,4.605457,1.886117,0,1.886117,1.136167,0,1.48,2.77,6
672.346,0.41,4.4884,4.488412,5.014829,4.605457,1.896643,0,1.896643,1.136167,0,1.48,2.77,6
672.446,0.41,4.4884,4.488412,5.014829,4.605457,1.896735,0,1.896735,1.136167,0,1.48,2.77,6
672.546,0.41,4.4884,4.488412,5.010489,4.605457,1.908851,0,1.908851,1.136167,0,1.48,2.77,6
672.646,0.41,4.4884,4.488412,5.013382,4.605457,1.901571,0,1.901571,1.136167,0,1.48,2.77,6
672.746,0.41,4.4884,4.488412,5.006872,4.605457,1.919911,0,1.919911,1.136167,0,1.48,2.77,6
672.845,0.41,4.4884,4.488412,5.016638,4.605457,1.894131,0,1.894131,1.136167,0,1.48,2.77,6
672.946,0.41,4.4884,4.488412,5.022786,4.605457,1.876926,0,1.876926,1.136167,0,1.48,2.77,6
673.046,0.41,4.4884,4.488412,5.015553,4.605457,1.895878,0,1.895878,1.136167,0,1.48,2.77,6
673.146,0.41,4.4884,4.488412,5.012297,4.605457,1.904881,0,1.904881,1.136167,0,1.48,2.77,6
673.246,0.41,4.4884,4.488412,5.013744,4.605457,1.90134,0,1.90134,1.136167,0,1.48,2.77,6
673.345,0.41,4.4884,4.488412,5.020978,4.605457,1.881556,0,1.881556,1.136167,0,1.48,2.77,6
673.446,0.41,4.4884,4.488412,5.020978,4.605457,1.880739,0,1.880739,1.136167,0,1.48,2.77,6
673.546,0.41,4.4884,4.488412,5.010489,4.605457,1.908977,0,1.908977,1.136167,0,1.48,2.77,6
673.645,0.41,4.4884,4.488412,5.016638,4.605457,1.892679,0,1.892679,1.136167,0,1.48,2.77,6
673.746,0.41,4.4884,4.488412,5.016276,4.605457,1.893507,0,1.893507,1.136167,0,1.48,2.77,6
673.846,0.41,4.4884,4.488412,5.024957,4.605457,1.86934,0,1.86934,1.136167,0,1.48,2.77,6
673.946,0.41,4.4884,4.488412,5.033999,4.605457,1.842887,0,1.842887,1.136167,0,1.48,2.77,6
674.046,0.41,4.4884,4.488412,5.019169,4.605457,1.881221,0,1.881221,1.136167,0,1.48,2.77,6
674.145,0.41,4.4884,4.488412,5.022063,4.605457,1.872657,0,1.872657,1.136167,0,1.48,2.77,6
674.246,0.41,4.4884,4.488412,5.02785,4.605457,1.855648,0,1.855648,1.136167,0,1.48,2.77,6
674.346,0.41,4.4884,4.488412,5.02785,4.605457,1.853814,0,1.853814,1.136167,0,1.48,2.77,6
674.446,0.41,4.4884,4.488412,5.017723,4.605457,1.880033,0,1.880033,1.136167,0,1.48,2.77,6
674.546,0.41,4.4884,4.488412,5.016276,4.605457,1.883705,0,1.883705,1.136167,0,1.48,2.77,6
674.646,0.41,4.4884,4.488412,5.014829,4.605457,1.887591,0,1.887591,1.136167,0,1.48,2.77,6
674.746,0.41,4.4884,4.488412,5.013744,4.605457,1.890689,0,1.890689,1.136167,0,1.48,2.77,6
674.846,0.41,4.4884,4.488412,5.009766,4.605457,1.901963,0,1.901963,1.136167,0,1.48,2.77,6
674.946,0.41,4.4884,4.488412,5.004702,4.605457,1.916832,0,1.916832,1.136167,0,1.48,2.77,6
675.046,0.41,4.4884,4.488412,5.001808,4.605457,1.92644,0,1.92644,1.136167,0,1.48,2.77,6
675.146,0.41,4.4884,4.488412,5.007596,4.605457,1.912428,0,1.912428,1.136167,0,1.48,2.77,6
675.246,0.41,4.4884,4.488412,5.018446,4.605457,1.883536,0,1.883536,1.136167,0,1.48,2.77,6
675.346,0.41,4.4884,4.488412,5.018808,4.605457,1.882091,0,1.882091,1.136167,0,1.48,2.77,6
675.446,0.41,4.4884,4.488412,5.008319,4.605457,1.91065,0,1.91065,1.136167,0,1.48,2.77,6
675.546,0.41,4.4884,4.488412,5.012297,4.605457,1.900687,0,1.900687,1.136167,0,1.48,2.77,6
675.645,0.41,4.4884,4.488412,5.007957,4.605457,1.913177,0,1.913177,1.136167,0,1.48,2.77,6
675.746,0.41,4.4884,4.488412,5.010489,4.605457,1.907273,0,1.907273,1.136167,0,1.48,2.77,6
675.845,0.41,4.4884,4.488412,5.011936,4.605457,1.904001,0,1.904001,1.136167,0,1.48,2.77,6
675.946,0.41,4.4884,4.488412,5.014829,4.605457,1.896507,0,1.896507,1.136167,0,1.48,2.77,6
676.046,0.41,4.4884,4.488412,5.009766,4.605457,1.910626,0,1.910626,1.136167,0,1.48,2.77,6
676.146,0.41,4.4884,4.488412,5.020978,4.605457,1.88041,0,1.88041,1.136167,0,1.48,2.77,6
676.246,0.41,4.4884,4.488412,5.01085,4.605457,1.907646,0,1.907646,1.136167,0,1.48,2.77,6
676.345,0.41,4.4884,4.488412,5.014468,4.605457,1.898308,0,1.898308,1.136167,0,1.48,2.77,6
676.446,0.41,4.4884,4.488412,5.021701,4.605457,1.878417,0,1.878417,1.136167,0,1.48,2.77,6
676.545,0.41,4.4884,4.488412,5.018808,4.605457,1.885508,0,1.885508,1.136167,0,1.48,2.77,6
676.645,0.41,4.4884,4.488412,5.012297,4.605457,1.903046,0,1.903046,1.136167,0,1.48,2.77,6
676.746,0.41,4.4884,4.488412,4.998191,4.605457,1.942587,0,1.942587,1.136167,0,1.48,2.77,6
676.845,0.41,4.4884,4.488412,5.007596,4.605457,1.919093,0,1.919093,1.136167,0,1.48,2.77,6
676.946,0.41,4.4884,4.488412,5.015914,4.605457,1.897213,0,1.897213,1.136167,0,1.48,2.77,6
677.046,0.41,4.4884,4.488412,5.015553,4.605457,1.898148,0,1.898148,1.136167,0,1.48,2.77,6
677.145,0.41,4.4884,4.488412,5.011574,4.605457,1.909155,0,1.909155,1.136167,0,1.48,2.77,6
677.246,0.41,4.4884,4.488412,5.01085,4.605457,1.911733,0,1.911733,1.136167,0,1.48,2.77,6
677.346,0.41,4.4884,4.488412,5.001085,4.605457,1.939466,0,1.939466,1.136167,0,1.48,2.77,6
677.445,0.41,4.4884,4.488412,5.023148,4.605457,1.880477,0,1.880477,1.136167,0,1.48,2.77,6
677.546,0.41,4.4884,4.488412,5.002532,4.605457,1.936447,0,1.936447,1.136167,0,1.48,2.77,6
677.646,0.41,4.4884,4.488412,4.997107,4.605457,1.953387,0,1.953387,1.136167,0,1.48,2.77,6
677.746,0.41,4.4884,4.488412,5.017723,4.605457,1.898996,0,1.898996,1.136167,0,1.48,2.77,6
677.846,0.41,4.4884,4.488412,5.024957,4.605457,1.878623,0,1.878623,1.136167,0,1.48,2.77,6
677.945,0.41,4.4884,4.488412,5.024957,4.605457,1.877217,0,1.877217,1.136167,0,1.48,2.77,6
678.046,0.41,4.4884,4.488412,5.021701,4.605457,1.884828,0,1.884828,1.136167,0,1.48,2.77,6
678.146,0.41,4.4884,4.488412,5.02351,4.605457,1.878894,0,1.878894,1.136167,0,1.48,2.77,6
678.246,0.41,4.4884,4.488412,5.015553,4.605457,1.899744,0,1.899744,1.136167,0,1.48,2.77,6
678.346,0.41,4.4884,4.488412,5.024957,4.605457,1.87368,0,1.87368,1.136167,0,1.48,2.77,6
678.446,0.41,4.4884,4.488412,5.02351,4.605457,1.876282,0,1.876282,1.136167,0,1.48,2.77,6
678.546,0.41,4.4884,4.488412,5.015914,4.605457,1.89613,0,1.89613,1.136167,0,1.48,2.77,6
678.645,0.41,4.4884,4.488412,5.014106,4.605457,1.901072,0,1.901072,1.136167,0,1.48,2.77,6
678.745,0.41,4.4884,4.488412,5.018446,4.605457,1.88925,0,1.88925,1.136167,0,1.48,2.77,6
678.846,0.41,4.4884,4.488412,5.015191,4.605457,1.897823,0,1.897823,1.136167,0,1.48,2.77,6
678.946,0.41,4.4884,4.488412,5.011936,4.605457,1.90688,0,1.90688,1.136167,0,1.48,2.77,6
679.046,0.41,4.4884,4.488412,5.016999,4.605457,1.893375,0,1.893375,1.136167,0,1.48,2.77,6
679.146,0.41,4.4884,4.488412,5.021701,4.605457,1.880122,0,1.880122,1.136167,0,1.48,2.77,6
679.246,0.41,4.4884,4.488412,5.016276,4.605457,1.894226,0,1.894226,1.136167,0,1.48,2.77,6
679.345,0.41,4.4884,4.488412,5.018808,4.605457,1.887091,0,1.887091,1.136167,0,1.48,2.77,6
679.446,0.41,4.4884,4.488412,5.02568,4.605457,1.867559,0,1.867559,1.136167,0,1.48,2.77,6
679.546,0.41,4.4884,4.488412,5.01085,4.605457,1.907124,0,1.907124,1.136167,0,1.48,2.77,6
679.645,0.41,4.4884,4.488412,5.010489,4.605457,1.908807,0,1.908807,1.136167,0,1.48,2.77,6
679.746,0.41,4.4884,4.488412,5.022786,4.605457,1.875479,0,1.875479,1.136167,0,1.48,2.77,6
679.845,0.41,4.4884,4.488412,5.028212,4.605457,1.859366,0,1.859366,1.136167,0,1.48,2.77,6
679.946,0.41,4.4884,4.488412,5.020978,4.605457,1.877516,0,1.877516,1.136167,0,1.48,2.77,6
680.046,0.41,4.4884,4.488412,5.02568,4.605457,1.863674,0,1.863674,1.136167,0,1.48,2.77,6
680.146,0.41,4.4884,4.488412,5.020616,4.605457,1.876188,0,1.876188,1.136167,0,1.48,2.77,6
680.246,0.41,4.4884,4.488412,5.022786,4.605457,1.869413,0,1.869413,1.136167,0,1.48,2.77,6
680.346,0.41,4.4884,4.488412,5.023148,4.605457,1.867326,0,1.867326,1.136167,0,1.48,2.77,6
680.446,0.41,4.4884,4.488412,5.030744,4.605457,1.845148,0,1.845148,1.136167,0,1.48,2.77,6
680.545,0.41,4.4884,4.488412,5.020616,4.605457,1.870939,0,1.870939,1.136167,0,1.48,2.77,6
680.646,0.41,4.4884,4.488412,5.027127,4.605457,1.852141,0,1.852141,1.136167,0,1.48,2.77,6
680.746,0.41,4.4884,4.488412,5.028935,4.605457,1.845405,0,1.845405,1.136167,0,1.48,2.77,6
680.846,0.41,4.4884,4.488412,5.024957,4.605457,1.85443,0,1.85443,1.136167,0,1.48,2.77,6
680.946,0.41,4.4884,4.488412,5.024595,4.605457,1.854026,0,1.854026,1.136167,0,1.48,2.77,6
681.046,0.41,4.4884,4.488412,5.026765,4.605457,1.846663,0,1.846663,1.136167,0,1.48,2.77,6
681.146,0.41,4.4884,4.488412,5.02785,4.605457,1.841983,0,1.841983,1.136167,0,1.48,2.77,6
681.246,0.41,4.4884,4.488412,5.023148,4.605457,1.853173,0,1.853173,1.136167,0,1.48,2.77,6
681.346,0.41,4.4884,4.488412,5.035807,4.605457,1.816969,0,1.816969,1.136167,0,1.48,2.77,6
681.446,0.41,4.4884,4.488412,5.035446,4.605457,1.814959,0,1.814959,1.136167,0,1.48,2.77,6
681.546,0.41,4.4884,4.488412,5.020255,4.605457,1.85408,0,1.85408,1.136167,0,1.48,2.77,6
681.646,0.41,4.4884,4.488412,5.029658,4.605457,1.827322,0,1.827322,1.136167,0,1.48,2.77,6
681.746,0.41,4.4884,4.488412,5.028574,4.605457,1.828225,0,1.828225,1.136167,0,1.48,2.77,6
681.846,0.41,4.4884,4.488412,5.03436,4.605457,1.810254,0,1.810254,1.136167,0,1.48,2.77,6
681.945,0.41,4.4884,4.488412,5.034722,4.605457,1.806453,0,1.806453,1.136167,0,1.48,2.77,6
682.046,0.41,4.4884,4.488412,5.027127,4.605457,1.824642,0,1.824642,1.136167,0,1.48,2.77,6
682.145,0.41,4.4884,4.488412,5.026403,4.605457,1.824918,0,1.824918,1.136167,0,1.48,2.77,6
682.246,0.41,4.4884,4.488412,5.015553,4.605457,1.853355,0,1.853355,1.136167,0,1.48,2.77,6
682.346,0.41,4.4884,4.488412,5.018808,4.605457,1.844324,0,1.844324,1.136167,0,1.48,2.77,6
682.445,0.41,4.4884,4.488412,5.014468,4.605457,1.85585,0,1.85585,1.136167,0,1.48,2.77,6
682.546,0.41,4.4884,4.488412,5.021701,4.605457,1.835959,0,1.835959,1.136167,0,1.48,2.77,6
682.646,0.41,4.4884,4.488412,5.028574,4.605457,1.815999,0,1.815999,1.136167,0,1.48,2.77,6
682.746,0.41,4.4884,4.488412,5.023148,4.605457,1.829086,0,1.829086,1.136167,0,1.48,2.77,6
682.845,0.41,4.4884,4.488412,5.035084,4.605457,1.794886,0,1.794886,1.136167,0,1.48,2.77,6
682.946,0.41,4.4884,4.488412,5.031828,4.605457,1.800999,0,1.800999,1.136167,0,1.48,2.77,6
683.046,0.41,4.4884,4.488412,5.023148,4.605457,1.82262,0,1.82262,1.136167,0,1.48,2.77,6
683.146,0.41,4.4884,4.488412,5.021701,4.605457,1.82549,0,1.82549,1.136167,0,1.48,2.77,6
683.245,0.41,4.4884,4.488412,5.017723,4.605457,1.835586,0,1.835586,1.136167,0,1.48,2.77,6
683.346,0.41,4.4884,4.488412,5.023148,4.605457,1.820222,0,1.820222,1.136167,0,1.48,2.77,6
683.445,0.41,4.4884,4.488412,5.013021,4.605457,1.847137,0,1.847137,1.136167,0,1.48,2.77,6
683.546,0.41,4.4884,4.488412,5.012297,4.605457,1.849502,0,1.849502,1.136167,0,1.48,2.77,6
683.646,0.41,4.4884,4.488412,5.026042,4.605457,1.811898,0,1.811898,1.136167,0,1.48,2.77,6
683.746,0.41,4.4884,4.488412,5.012297,4.605457,1.848403,0,1.848403,1.136167,0,1.48,2.77,6
683.846,0.41,4.4884,4.488412,5.022786,4.605457,1.819816,0,1.819816,1.136167,0,1.48,2.77,6
683.946,0.41,4.4884,4.488412,5.022786,4.605457,1.818731,0,1.818731,1.136167,0,1.48,2.77,6
684.046,0.41,4.4884,4.488412,5.019531,4.605457,1.826663,0,1.826663,1.136167,0,1.48,2.77,6
684.146,0.41,4.4884,4.488412,5.017361,4.605457,1.832071,0,1.832071,1.136167,0,1.48,2.77,6
684.246,0.41,4.4884,4.488412,5.018446,4.605457,1.828784,0,1.828784,1.136167,0,1.48,2.77,6
684.345,0.41,4.4884,4.488412,5.016999,4.605457,1.832349,0,1.832349,1.136167,0,1.48,2.77,6
684.446,0.41,4.4884,4.488412,5.007596,4.605457,1.858169,0,1.858169,1.136167,0,1.48,2.77,6
684.546,0.41,4.4884,4.488412,5.010489,4.605457,1.851318,0,1.851318,1.136167,0,1.48,2.77,6
684.646,0.41,4.4884,4.488412,5.012297,4.605457,1.847044,0,1.847044,1.136167,0,1.48,2.77,6
684.746,0.41,4.4884,4.488412,5.015553,4.605457,1.838494,0,1.838494,1.136167,0,1.48,2.77,6
684.846,0.41,4.4884,4.488412,5.007596,4.605457,1.860521,0,1.860521,1.136167,0,1.48,2.77,6
684.946,0.41,4.4884,4.488412,5.01085,4.605457,1.852669,0,1.852669,1.136167,0,1.48,2.77,6
685.046,0.41,4.4884,4.488412,5.016638,4.605457,1.837319,0,1.837319,1.136167,0,1.48,2.77,6
685.145,0.41,4.4884,4.488412,5.017723,4.605457,1.834139,0,1.834139,1.136167,0,1.48,2.77,6
685.246,0.41,4.4884,4.488412,5.014106,4.605457,1.843823,0,1.843823,1.136167,0,1.48,2.77,6
685.345,0.41,4.4884,4.488412,5.022063,4.605457,1.821982,0,1.821982,1.136167,0,1.48,2.77,6
685.446,0.41,4.4884,4.488412,5.013382,4.605457,1.845049,0,1.845049,1.136167,0,1.48,2.77,6
685.546,0.41,4.4884,4.488412,5.013744,4.605457,1.844353,0,1.844353,1.136167,0,1.48,2.77,6
685.645,0.41,4.4884,4.488412,5.009404,4.605457,1.85663,0,1.85663,1.136167,0,1.48,2.77,6
685.746,0.41,4.4884,4.488412,5.009042,4.605457,1.858527,0,1.858527,1.136167,0,1.48,2.77,6
685.846,0.41,4.4884,4.488412,5.013382,4.605457,1.847454,0,1.847454,1.136167,0,1.48,2.77,6
685.946,0.41,4.4884,4.488412,5.012659,4.605457,1.849765,0,1.849765,1.136167,0,1.48,2.77,6
686.046,0.41,4.4884,4.488412,5.011936,4.605457,1.852183,0,1.852183,1.136167,0,1.48,2.77,6
686.146,0.41,4.4884,4.488412,5.002893,4.605457,1.877751,0,1.877751,1.136167,0,1.48,2.77,6
686.245,0.41,4.4884,4.488412,5.005064,4.605457,1.873599,0,1.873599,1.136167,0,1.48,2.77,6
686.345,0.41,4.4884,4.488412,4.994213,4.605457,1.905193,0,1.905193,1.136167,0,1.48,2.77,6
686.446,0.41,4.4884,4.488412,5.007234,4.605457,1.872271,0,1.872271,1.136167,0,1.48,2.77,6
686.546,0.41,4.4884,4.488412,5.007234,4.605457,1.873488,0,1.873488,1.136167,0,1.48,2.77,6
686.646,0.41,4.4884,4.488412,5.00651,4.605457,1.876708,0,1.876708,1.136167,0,1.48,2.77,6
686.746,0.41,4.4884,4.488412,5.010127,4.605457,1.868014,0,1.868014,1.136167,0,1.48,2.77,6
686.846,0.41,4.4884,4.488412,5.009766,4.605457,1.869804,0,1.869804,1.136167,0,1.48,2.77,6
686.946,0.41,4.4884,4.488412,5.010489,4.605457,1.868642,0,1.868642,1.136167,0,1.48,2.77,6
687.046,0.41,4.4884,4.488412,5.015553,4.605457,1.855352,0,1.855352,1.136167,0,1.48,2.77,6
687.146,0.41,4.4884,4.488412,5.006149,4.605457,1.881386,0,1.881386,1.136167,0,1.48,2.77,6
687.246,0.41,4.4884,4.488412,5.008319,4.605457,1.876752,0,1.876752,1.136167,0,1.48,2.77,6
687.346,0.41,4.4884,4.488412,5.004702,4.605457,1.887827,0,1.887827,1.136167,0,1.48,2.77,6
687.446,0.41,4.4884,4.488412,5.003255,4.605457,1.893428,0,1.893428,1.136167,0,1.48,2.77,6
687.546,0.41,4.4884,4.488412,5.018085,4.605457,1.854156,0,1.854156,1.136167,0,1.48,2.77,6
687.646,0.41,4.4884,4.488412,5.00868,4.605457,1.879816,0,1.879816,1.136167,0,1.48,2.77,6
687.746,0.41,4.4884,4.488412,5.002532,4.605457,1.897851,0,1.897851,1.136167,0,1.48,2.77,6
687.845,0.41,4.4884,4.488412,5.000361,4.605457,1.905775,0,1.905775,1.136167,0,1.48,2.77,6
687.946,0.41,4.4884,4.488412,5.009042,4.605457,1.883964,0,1.883964,1.136167,0,1.48,2.77,6
688.046,0.41,4.4884,4.488412,5.007234,4.605457,1.889923,0,1.889923,1.136167,0,1.48,2.77,6
688.146,0.41,4.4884,4.488412,4.994575,4.605457,1.926206,0,1.926206,1.136167,0,1.48,2.77,6
688.246,0.41,4.4884,4.488412,5.000723,4.605457,1.912264,0,1.912264,1.136167,0,1.48,2.77,6
688.346,0.41,4.4884,4.488412,5.009404,4.605457,1.8904,0,1.8904,1.136167,0,1.48,2.77,6
688.446,0.41,4.4884,4.488412,5.003617,4.605457,1.907326,0,1.907326,1.136167,0,1.48,2.77,6
688.545,0.41,4.4884,4.488412,4.999277,4.605457,1.9211,0,1.9211,1.136167,0,1.48,2.77,6
688.646,0.41,4.4884,4.488412,5.005064,4.605457,1.907465,0,1.907465,1.136167,0,1.48,2.77,6
688.746,0.41,4.4884,4.488412,5.003617,4.605457,1.913011,0,1.913011,1.136167,0,1.48,2.77,6
688.846,0.41,4.4884,4.488412,5.009766,4.605457,1.897731,0,1.897731,1.136167,0,1.48,2.77,6
688.946,0.41,4.4884,4.488412,5.024957,4.605457,1.856494,0,1.856494,1.136167,0,1.48,2.77,6
689.046,0.41,4.4884,4.488412,5.016999,4.605457,1.87713,0,1.87713,1.136167,0,1.48,2.77,6
689.146,0.41,4.4884,4.488412,4.996745,4.605457,1.933007,0,1.933007,1.136167,0,1.48,2.77,6
689.246,0.41,4.4884,4.488412,5.001085,4.605457,1.923754,0,1.923754,1.136167,0,1.48,2.77,6
689.346,0.41,4.4884,4.488412,5.004702,4.605457,1.915861,0,1.915861,1.136167,0,1.48,2.77,6
689.446,0.41,4.4884,4.488412,5.010127,4.605457,1.902426,0,1.902426,1.136167,0,1.48,2.77,6
689.546,0.41,4.4884,4.488412,5.009042,4.605457,1.906219,0,1.906219,1.136167,0,1.48,2.77,6
689.646,0.41,4.4884,4.488412,4.993128,4.605457,1.951252,0,1.951252,1.136167,0,1.48,2.77,6
689.746,0.41,4.4884,4.488412,4.994213,4.605457,1.95155,0,1.95155,1.136167,0,1.48,2.77,6
689.846,0.41,4.4884,4.488412,5.012297,4.605457,1.904602,0,1.904602,1.136167,0,1.48,2.77,6
689.946,0.41,4.4884,4.488412,5.002532,4.605457,1.93212,0,1.93212,1.136167,0,1.48,2.77,6
690.046,0.41,4.4884,4.488412,4.996021,4.605457,1.952066,0,1.952066,1.136167,0,1.48,2.77,6
690.146,0.41,4.4884,4.488412,5.014106,4.605457,1.904849,0,1.904849,1.136167,0,1.48,2.77,6
690.246,0.41,4.4884,4.488412,4.995298,4.605457,1.957146,0,1.957146,1.136167,0,1.48,2.77,6
690.346,0.41,4.4884,4.488412,4.993128,4.605457,1.966141,0,1.966141,1.136167,0,1.48,2.77,6
690.446,0.41,4.4884,4.488412,5.014106,4.605457,1.911337,0,1.911337,1.136167,0,1.48,2.77,6
690.546,0.41,4.4884,4.488412,5.001808,4.605457,1.945601,0,1.945601,1.136167,0,1.48,2.77,6
690.646,0.41,4.4884,4.488412,5.004702,4.605457,1.939605,0,1.939605,1.136167,0,1.48,2.77,6
690.745,0.41,4.4884,4.488412,5.003979,4.605457,1.9432,0,1.9432,1.136167,0,1.48,2.77,6
690.846,0.41,4.4884,4.488412,5.002532,4.605457,1.948908,0,1.948908,1.136167,0,1.48,2.77,6
690.946,0.41,4.4884,4.488412,5.003617,4.605457,1.947815,0,1.947815,1.136167,0,1.48,2.77,6
691.046,0.41,4.4884,4.488412,5.011574,4.605457,1.927526,0,1.927526,1.136167,0,1.48,2.77,6
691.145,0.41,4.4884,4.488412,5.001808,4.605457,1.955152,0,1.955152,1.136167,0,1.48,2.77,6
691.246,0.41,4.4884,4.488412,5.004702,4.605457,1.949155,0,1.949155,1.136167,0,1.48,2.77,6
691.346,0.41,4.4884,4.488412,5.014829,4.605457,1.922695,0,1.922695,1.136167,0,1.48,2.77,6
691.446,0.41,4.4884,4.488412,5.020978,4.605457,1.905756,0,1.905756,1.136167,0,1.48,2.77,6
691.546,0.41,4.4884,4.488412,5.016276,4.605457,1.917964,0,1.917964,1.136167,0,1.48,2.77,6
691.646,0.41,4.4884,4.488412,5.011936,4.605457,1.929865,0,1.929865,1.136167,0,1.48,2.77,6
691.746,0.41,4.4884,4.488412,5.011936,4.605457,1.930386,0,1.930386,1.136167,0,1.48,2.77,6
691.846,0.41,4.4884,4.488412,5.018808,4.605457,1.911871,0,1.911871,1.136167,0,1.48,2.77,6
