time,setpoint,vstup,vystup
39.2,0.35,0.515765668870247,0.349997580493607
39.3,0.35,0.515764529038322,0.349998004157515
39.4,0.35,0.515763377370327,0.349998409590995
39.5,0.35,0.515762216617026,0.349998796985299
39.6,0.35,0.515761049403625,0.349999166555263
39.7,0.35,0.515759878231404,0.349999518537687
39.8,0.35,0.515758705479484,0.349999853189764
39.9,0.35,0.515757533406739,0.350000170787538
40,0.35,0.515756364153826,0.350000471624424
40.1,0.35,0.515755199745335,0.350000756009757
40.2,0.35,0.515754042092038,0.350001024267398
40.3,0.35,0.515752892993235,0.350001276734378
40.4,0.35,0.515751754139185,0.350001513759593
40.5,0.35,0.515750627113615,0.35000173570254
40.6,0.35,0.515749513396295,0.350001942932102
40.7,0.35,0.515748414365674,0.350002135825374
40.8,0.35,0.515747331301567,0.350002314766543
40.9,0.35,0.515746265387884,0.350002480145805
41,0.35,0.515745217715401,0.350002632358327
41.1,0.35,0.515744189284555,0.350002771803263
41.2,0.35,0.515743181008264,0.350002898882797
41.3,0.35,0.515742193714766,0.350003014001248
41.4,0.35,0.515741228150463,0.350003117564204
41.5,0.35,0.515740284982774,0.350003209977707
41.6,0.35,0.515739364802986,0.35000329164747
41.7,0.35,0.515738468129094,0.350003362978148
41.8,0.35,0.515737595408642,0.350003424372637
41.9,0.35,0.515736747021532,0.350003476231417
42,0.35,0.515735923282825,0.350003518951936
42.1,0.35,0.515735124445512,0.350003552928028
42.2,0.35,0.51573435070326,0.350003578549368
42.3,0.35,0.515733602193121,0.350003596200967
42.4,0.35,0.515732878998212,0.350003606262695
42.5,0.35,0.51573218115035,0.350003609108844
42.6,0.35,0.515731508632651,0.350003605107723
42.7,0.35,0.515730861382084,0.35000359462128
42.8,0.35,0.515730239291975,0.350003578004765
42.9,0.35,0.515729642214464,0.350003555606413
43,0.35,0.515729069962915,0.350003527767163
43.1,0.35,0.51572852231427,0.350003494820401
43.2,0.35,0.515727999011343,0.350003457091734
43.3,0.35,0.515727499765074,0.350003414898789
43.4,0.35,0.515727024256708,0.350003368551031
43.5,0.35,0.515726572139926,0.35000331834962
43.6,0.35,0.515726143042919,0.350003264587273
43.7,0.35,0.515725736570393,0.350003207548165
43.8,0.35,0.51572535230552,0.350003147507839
43.9,0.35,0.51572498981183,0.350003084733143
44,0.35,0.515724648635035,0.350003019482185
44.1,0.35,0.515724328304793,0.350002952004307
44.2,0.35,0.515724028336418,0.350002882540074
44.3,0.35,0.515723748232519,0.350002811321284
44.4,0.35,0.515723487484581,0.350002738570989
44.5,0.35,0.515723245574485,0.350002664503537
44.6,0.35,0.515723021975968,0.350002589324624
44.7,0.35,0.515722816156022,0.350002513231356
44.8,0.35,0.51572262757623,0.350002436412335
44.9,0.35,0.51572245569405,0.350002359047741
45,0.35,0.515722299964032,0.350002281309443
45.1,0.35,0.515722159838981,0.350002203361099
45.2,0.35,0.515722034771068,0.35000212535829
45.3,0.35,0.515721924212872,0.350002047448637
45.4,0.35,0.515721827618382,0.350001969771949
45.5,0.35,0.515721744443935,0.350001892460362
45.6,0.35,0.515721674149104,0.350001815638492
45.7,0.35,0.515721616197531,0.350001739423595
45.8,0.35,0.515721570057717,0.35000166392573
45.9,0.35,0.515721535203753,0.350001589247925
46,0.35,0.51572151111601,0.350001515486353
46.1,0.35,0.515721497281775,0.350001442730503
46.2,0.35,0.515721493195848,0.350001371063369
46.3,0.35,0.515721498361088,0.350001300561622
46.4,0.35,0.515721512288921,0.350001231295803
46.5,0.35,0.515721534499803,0.350001163330505
46.6,0.35,0.515721564523642,0.350001096724563
46.7,0.35,0.515721601900178,0.350001031531241
46.8,0.35,0.515721646179338,0.350000967798425
46.9,0.35,0.515721696921532,0.350000905568809
47,0.35,0.515721753697937,0.350000844880085
47.1,0.35,0.515721816090728,0.350000785765136
47.2,0.35,0.515721883693286,0.350000728252217
47.3,0.35,0.515721956110376,0.35000067236515
47.4,0.35,0.515722032958289,0.350000618123502
47.5,0.35,0.515722113864956,0.350000565542775
47.6,0.35,0.515722198470037,0.350000514634583
47.7,0.35,0.515722286424986,0.350000465406836
47.8,0.35,0.51572237739308,0.350000417863913
47.9,0.35,0.515722471049443,0.350000372006839
48,0.35,0.515722567081022,0.350000327833457
48.1,0.35,0.515722665186568,0.350000285338596
48.2,0.35,0.515722765076578,0.350000244514235
48.3,0.35,0.515722866473225,0.35000020534967
48.4,0.35,0.515722969110271,0.350000167831668
48.5,0.35,0.515723072732958,0.350000131944626
48.6,0.35,0.515723177097891,0.350000097670719
48.7,0.35,0.515723281972897,0.350000064990052
48.8,0.35,0.515723387136879,0.350000033880801
48.9,0.35,0.515723492379648,0.350000004319358
49,0.35,0.515723597501754,0.34999997628046
49.1,0.35,0.515723702314298,0.349999949737327
49.2,0.35,0.515723806638734,0.349999924661791
49.3,0.35,0.515723910306667,0.349999901024414
49.4,0.35,0.515724013159641,0.349999878794616
49.5,0.35,0.515724115048915,0.349999857940785
49.6,0.35,0.515724215835239,0.349999838430393
49.7,0.35,0.515724315388621,0.3499998202301
49.8,0.35,0.515724413588087,0.349999803305863
49.9,0.35,0.515724510321442,0.34999978762303
