time,spir_n,snimac1_n,snimac1_s_ls,snimac1_s_fmin
15.9,0.5,0.1993022266566,0.308525215042994,0.230051112305951
16,0.5,0.222074793681346,0.308990097494663,0.230862458899699
16.1,0.5,0.220433298206093,0.309447963662883,0.231668275372879
16.2,0.5,0.200888156897506,0.309898919441592,0.232468599418669
16.3,0.5,0.213895098922252,0.310343069126513,0.233263468473335
16.4,0.5,0.212253603446998,0.310780515439277,0.234052919717977
16.5,0.5,0.225260545471745,0.311211359551177,0.234836990080268
16.6,0.5,0.226874258329824,0.311635701106569,0.235615716236185
16.7,0.5,0.230115575354571,0.312053638245918,0.23638913461172
16.8,0.5,0.21708085071265,0.312465267628494,0.23715728138459
16.9,0.5,0.23822581357073,0.312870684454726,0.23792019248592
17,0.5,0.218680672262143,0.313269982488223,0.238677903601935
17.1,0.5,0.221921989286889,0.313663254077459,0.239430450175619
17.2,0.5,0.225163306311636,0.314050590177125,0.240177867408379
17.3,0.5,0.236542644169716,0.314432080369175,0.240920190261692
17.4,0.5,0.212114690361129,0.314807812883535,0.241657453458734
17.5,0.5,0.225121632385875,0.315177874618513,0.242389691486013
17.6,0.5,0.215342116077288,0.315542351160898,0.243116938594975
17.7,0.5,0.236487078935368,0.315901326805749,0.243839228803609
17.8,0.5,0.247866416793447,0.316254884575895,0.24455659589804
17.9,0.5,0.22343846298486,0.316603106241136,0.245269073434106
18,0.5,0.23481780084294,0.316946072337151,0.245976694738929
18.1,0.5,0.234803909534354,0.317283862184129,0.246679492912475
18.2,0.5,0.244555643225767,0.31761655390511,0.247377500829101
18.3,0.5,0.231520918583846,0.317944224444054,0.248070751139092
18.4,0.5,0.238017443941926,0.318266949583638,0.248759276270192
18.5,0.5,0.236375948466672,0.318584803962781,0.249443108429115
18.6,0.5,0.220086015491419,0.318897861093907,0.250122279603056
18.7,0.5,0.210306499182832,0.319206193379946,0.250796821561189
18.8,0.5,0.242844691207578,0.319509872131081,0.251466765856144
18.9,0.5,0.239575591565658,0.319808967581237,0.252132143825495
19,0.5,0.249327325257071,0.32010354890433,0.252792986593215
19.1,0.5,0.229782183948484,0.32039368423026,0.253449325071141
19.2,0.5,0.22814068847323,0.320679440660669,0.254101189960411
19.3,0.5,0.231382005497977,0.320960884284462,0.254748611752908
19.4,0.5,0.244388947522723,0.321238080193091,0.255391620732682
19.5,0.5,0.237864639547469,0.321511092495609,0.256030246977368
19.6,0.5,0.247616373238882,0.321779984333496,0.256664520359592
19.7,0.5,0.228071231930295,0.322044817895265,0.257294470548368
19.8,0.5,0.219919319788375,0.32230565443084,0.257920127010489
19.9,0.5,0.229671053479788,0.322562554265728,0.258541519011901
20,0.5,0.213381120504534,0.322815576814963,0.259158675619075
20.1,0.5,0.224760458362614,0.323064780596857,0.259771625700364
20.2,0.5,0.224746567054027,0.323310223246524,0.260380397927358
20.3,0.5,0.24914673824544,0.323551961529218,0.260985020776218
20.4,0.5,0.232856805270186,0.323790051353456,0.261585522529015
20.5,0.5,0.244236143128266,0.324024547783951,0.26218193127505
20.6,0.5,0.234456626819679,0.324255505054346,0.262774274912167
20.7,0.5,0.234442735511092,0.324482976579758,0.263362581148058
20.8,0.5,0.236056448369172,0.324707014969131,0.263946877501563
20.9,0.5,0.250690994560585,0.324927672037403,0.264527191303951
21,0.5,0.232773457418665,0.325144998817491,0.265103549700203
21.1,0.5,0.234387170276744,0.32535904557209,0.26567597965028
21.2,0.5,0.218097237301491,0.325569861805306,0.266244507930386
21.3,0.5,0.250635429326237,0.325777496274093,0.266809161134218
21.4,0.5,0.242483517184317,0.32598199699954,0.26736996567421
21.5,0.5,0.239214417542396,0.326183411277973,0.26792694778277
21.6,0.5,0.244083338733809,0.326381785691891,0.268480133513507
